,negative count,postive count,neutral count,p percentage,n percentage,p percentage no neutral,n percentage no neutral
alreadi,32.0,10.0,22.0,0.15625,0.5,0.23809523809523808,0.7619047619047619
also,99.0,96.0,98.0,0.32764505119453924,0.3378839590443686,0.49230769230769234,0.5076923076923077
alter,7.0,6.0,2.0,0.4,0.4666666666666667,0.46153846153846156,0.5384615384615384
altern,11.0,12.0,4.0,0.4444444444444444,0.4074074074074074,0.5217391304347826,0.4782608695652174
although,94.0,90.0,89.0,0.32967032967032966,0.3443223443223443,0.4891304347826087,0.5108695652173914
alway,7.0,2.0,6.0,0.13333333333333333,0.4666666666666667,0.2222222222222222,0.7777777777777778
among,19.0,12.0,15.0,0.2608695652173913,0.41304347826086957,0.3870967741935484,0.6129032258064516
amount,8.0,13.0,13.0,0.38235294117647056,0.23529411764705882,0.6190476190476191,0.38095238095238093
analysi,13.0,18.0,15.0,0.391304347826087,0.2826086956521739,0.5806451612903226,0.41935483870967744
anecdot,12.0,10.0,4.0,0.38461538461538464,0.46153846153846156,0.45454545454545453,0.5454545454545454
announc,19.0,10.0,20.0,0.20408163265306123,0.3877551020408163,0.3448275862068966,0.6551724137931034
annual,55.0,57.0,31.0,0.3986013986013986,0.38461538461538464,0.5089285714285714,0.49107142857142855
annualis,26.0,28.0,22.0,0.3684210526315789,0.34210526315789475,0.5185185185185185,0.48148148148148145
anoth,15.0,13.0,8.0,0.3611111111111111,0.4166666666666667,0.4642857142857143,0.5357142857142857
anticip,21.0,22.0,40.0,0.26506024096385544,0.25301204819277107,0.5116279069767442,0.4883720930232558
anyth,4.0,10.0,2.0,0.625,0.25,0.7142857142857143,0.2857142857142857
appar,20.0,26.0,8.0,0.48148148148148145,0.37037037037037035,0.5652173913043478,0.43478260869565216
appear,61.0,58.0,56.0,0.3314285714285714,0.3485714285714286,0.48739495798319327,0.5126050420168067
applic,2.0,0.0,17.0,0.0,0.10526315789473684,0.0,1.0
appreci,21.0,13.0,31.0,0.2,0.3230769230769231,0.38235294117647056,0.6176470588235294
approv,60.0,50.0,71.0,0.27624309392265195,0.3314917127071823,0.45454545454545453,0.5454545454545454
april,42.0,38.0,38.0,0.3220338983050847,0.3559322033898305,0.475,0.525
area,25.0,21.0,13.0,0.3559322033898305,0.423728813559322,0.45652173913043476,0.5434782608695652
aris,3.0,8.0,6.0,0.47058823529411764,0.17647058823529413,0.7272727272727273,0.2727272727272727
around,81.0,84.0,89.0,0.33070866141732286,0.3188976377952756,0.509090909090909,0.4909090909090909
arrang,10.0,12.0,20.0,0.2857142857142857,0.23809523809523808,0.5454545454545454,0.45454545454545453
ass,20.0,22.0,24.0,0.3333333333333333,0.30303030303030304,0.5238095238095238,0.47619047619047616
asset,27.0,29.0,26.0,0.35365853658536583,0.32926829268292684,0.5178571428571429,0.48214285714285715
associ,34.0,32.0,31.0,0.32989690721649484,0.35051546391752575,0.48484848484848486,0.5151515151515151
assum,22.0,22.0,13.0,0.38596491228070173,0.38596491228070173,0.5,0.5
assumpt,14.0,10.0,8.0,0.3125,0.4375,0.4166666666666667,0.5833333333333334
attach,4.0,6.0,2.0,0.5,0.3333333333333333,0.6,0.4
attribut,4.0,6.0,8.0,0.3333333333333333,0.2222222222222222,0.6,0.4
august,38.0,37.0,35.0,0.33636363636363636,0.34545454545454546,0.49333333333333335,0.5066666666666667
author,1.0,1.0,13.0,0.06666666666666667,0.06666666666666667,0.5,0.5
autumn,13.0,12.0,13.0,0.3157894736842105,0.34210526315789475,0.48,0.52
avail,63.0,54.0,56.0,0.31213872832369943,0.36416184971098264,0.46153846153846156,0.5384615384615384
averag,72.0,82.0,80.0,0.3504273504273504,0.3076923076923077,0.5324675324675324,0.4675324675324675
away,6.0,13.0,8.0,0.48148148148148145,0.2222222222222222,0.6842105263157895,0.3157894736842105
back,54.0,48.0,58.0,0.3,0.3375,0.47058823529411764,0.5294117647058824
backdrop,6.0,5.0,4.0,0.3333333333333333,0.4,0.45454545454545453,0.5454545454545454
background,9.0,2.0,0.0,0.18181818181818182,0.8181818181818182,0.18181818181818182,0.8181818181818182
bad,3.0,8.0,0.0,0.7272727272727273,0.2727272727272727,0.7272727272727273,0.2727272727272727
balanc,90.0,100.0,80.0,0.37037037037037035,0.3333333333333333,0.5263157894736842,0.47368421052631576
bank,109.0,112.0,103.0,0.345679012345679,0.33641975308641975,0.5067873303167421,0.49321266968325794
base,38.0,42.0,31.0,0.3783783783783784,0.34234234234234234,0.525,0.475
basi,39.0,38.0,35.0,0.3392857142857143,0.3482142857142857,0.4935064935064935,0.5064935064935064
basic,7.0,9.0,0.0,0.5625,0.4375,0.5625,0.4375
bcc,19.0,18.0,20.0,0.3157894736842105,0.3333333333333333,0.4864864864864865,0.5135135135135135
becam,6.0,9.0,4.0,0.47368421052631576,0.3157894736842105,0.6,0.4
becom,20.0,17.0,31.0,0.25,0.29411764705882354,0.4594594594594595,0.5405405405405406
began,18.0,8.0,15.0,0.1951219512195122,0.43902439024390244,0.3076923076923077,0.6923076923076923
begin,20.0,22.0,31.0,0.3013698630136986,0.273972602739726,0.5238095238095238,0.47619047619047616
begun,12.0,8.0,22.0,0.19047619047619047,0.2857142857142857,0.4,0.6
behaviour,8.0,12.0,11.0,0.3870967741935484,0.25806451612903225,0.6,0.4
behind,5.0,6.0,4.0,0.4,0.3333333333333333,0.5454545454545454,0.45454545454545453
believ,4.0,4.0,4.0,0.3333333333333333,0.3333333333333333,0.5,0.5
benefit,4.0,8.0,17.0,0.27586206896551724,0.13793103448275862,0.6666666666666666,0.3333333333333333
best,5.0,4.0,4.0,0.3076923076923077,0.38461538461538464,0.4444444444444444,0.5555555555555556
better,7.0,13.0,2.0,0.5909090909090909,0.3181818181818182,0.65,0.35
beyond,7.0,1.0,4.0,0.08333333333333333,0.5833333333333334,0.125,0.875
bigger,2.0,4.0,8.0,0.2857142857142857,0.14285714285714285,0.6666666666666666,0.3333333333333333
billion,10.0,8.0,17.0,0.22857142857142856,0.2857142857142857,0.4444444444444444,0.5555555555555556
blue,6.0,8.0,8.0,0.36363636363636365,0.2727272727272727,0.5714285714285714,0.42857142857142855
bond,7.0,18.0,13.0,0.47368421052631576,0.18421052631578946,0.72,0.28
book,10.0,9.0,13.0,0.28125,0.3125,0.47368421052631576,0.5263157894736842
boost,26.0,34.0,35.0,0.35789473684210527,0.2736842105263158,0.5666666666666667,0.43333333333333335
borrow,55.0,44.0,38.0,0.32116788321167883,0.40145985401459855,0.4444444444444444,0.5555555555555556
bounc,9.0,10.0,11.0,0.3333333333333333,0.3,0.5263157894736842,0.47368421052631576
brc,3.0,6.0,4.0,0.46153846153846156,0.23076923076923078,0.6666666666666666,0.3333333333333333
breakdown,10.0,21.0,17.0,0.4375,0.20833333333333334,0.6774193548387096,0.3225806451612903
brexit,7.0,1.0,15.0,0.043478260869565216,0.30434782608695654,0.125,0.875
brief,7.0,2.0,4.0,0.15384615384615385,0.5384615384615384,0.2222222222222222,0.7777777777777778
bring,7.0,9.0,8.0,0.375,0.2916666666666667,0.5625,0.4375
british,26.0,16.0,17.0,0.2711864406779661,0.4406779661016949,0.38095238095238093,0.6190476190476191
broad,52.0,54.0,29.0,0.4,0.3851851851851852,0.5094339622641509,0.49056603773584906
broader,5.0,6.0,2.0,0.46153846153846156,0.38461538461538464,0.5454545454545454,0.45454545454545453
broadli,67.0,68.0,74.0,0.3253588516746411,0.32057416267942584,0.5037037037037037,0.4962962962962963
brought,11.0,8.0,6.0,0.32,0.44,0.42105263157894735,0.5789473684210527
budget,23.0,25.0,11.0,0.423728813559322,0.3898305084745763,0.5208333333333334,0.4791666666666667
build,22.0,14.0,29.0,0.2153846153846154,0.3384615384615385,0.3888888888888889,0.6111111111111112
builder,13.0,5.0,0.0,0.2777777777777778,0.7222222222222222,0.2777777777777778,0.7222222222222222
built,8.0,1.0,2.0,0.09090909090909091,0.7272727272727273,0.1111111111111111,0.8888888888888888
buoyanc,6.0,5.0,4.0,0.3333333333333333,0.4,0.45454545454545453,0.5454545454545454
buoyant,24.0,16.0,11.0,0.3137254901960784,0.47058823529411764,0.4,0.6
burden,6.0,8.0,0.0,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.42857142857142855
busi,102.0,106.0,96.0,0.34868421052631576,0.3355263157894737,0.5096153846153846,0.49038461538461536
buy,12.0,10.0,8.0,0.3333333333333333,0.4,0.45454545454545453,0.5454545454545454
buyer,19.0,10.0,26.0,0.18181818181818182,0.34545454545454546,0.3448275862068966,0.6551724137931034
came,2.0,1.0,8.0,0.09090909090909091,0.18181818181818182,0.3333333333333333,0.6666666666666666
capac,22.0,20.0,22.0,0.3125,0.34375,0.47619047619047616,0.5238095238095238
capit,42.0,40.0,44.0,0.31746031746031744,0.3333333333333333,0.4878048780487805,0.5121951219512195
captur,5.0,4.0,4.0,0.3076923076923077,0.38461538461538464,0.4444444444444444,0.5555555555555556
car,38.0,41.0,33.0,0.36607142857142855,0.3392857142857143,0.5189873417721519,0.4810126582278481
card,3.0,17.0,11.0,0.5483870967741935,0.0967741935483871,0.85,0.15
case,30.0,22.0,24.0,0.2894736842105263,0.39473684210526316,0.4230769230769231,0.5769230769230769
cash,9.0,2.0,17.0,0.07142857142857142,0.32142857142857145,0.18181818181818182,0.8181818181818182
caus,9.0,10.0,11.0,0.3333333333333333,0.3,0.5263157894736842,0.47368421052631576
caution,8.0,9.0,8.0,0.36,0.32,0.5294117647058824,0.47058823529411764
cbi,79.0,70.0,56.0,0.34146341463414637,0.3853658536585366,0.4697986577181208,0.5302013422818792
cent,3.0,2.0,6.0,0.18181818181818182,0.2727272727272727,0.4,0.6
central,34.0,40.0,38.0,0.35714285714285715,0.30357142857142855,0.5405405405405406,0.4594594594594595
certain,4.0,4.0,4.0,0.3333333333333333,0.3333333333333333,0.5,0.5
cfo,2.0,0.0,15.0,0.0,0.11764705882352941,0.0,1.0
chain,9.0,2.0,6.0,0.11764705882352941,0.5294117647058824,0.18181818181818182,0.8181818181818182
chamber,11.0,4.0,13.0,0.14285714285714285,0.39285714285714285,0.26666666666666666,0.7333333333333333
chancellor,9.0,1.0,4.0,0.07142857142857142,0.6428571428571429,0.1,0.9
chang,69.0,69.0,53.0,0.3612565445026178,0.3612565445026178,0.5,0.5
charg,4.0,5.0,4.0,0.38461538461538464,0.3076923076923077,0.5555555555555556,0.4444444444444444
charter,54.0,33.0,11.0,0.336734693877551,0.5510204081632653,0.3793103448275862,0.6206896551724138
christma,7.0,13.0,4.0,0.5416666666666666,0.2916666666666667,0.65,0.35
cip,91.0,81.0,65.0,0.34177215189873417,0.38396624472573837,0.47093023255813954,0.5290697674418605
circumst,7.0,6.0,4.0,0.35294117647058826,0.4117647058823529,0.46153846153846156,0.5384615384615384
clear,35.0,24.0,26.0,0.2823529411764706,0.4117647058823529,0.4067796610169492,0.5932203389830508
close,26.0,33.0,31.0,0.36666666666666664,0.28888888888888886,0.559322033898305,0.4406779661016949
coin,15.0,16.0,4.0,0.45714285714285713,0.42857142857142855,0.5161290322580645,0.4838709677419355
collater,12.0,8.0,2.0,0.36363636363636365,0.5454545454545454,0.4,0.6
combin,11.0,12.0,17.0,0.3,0.275,0.5217391304347826,0.4782608695652174
come,32.0,30.0,42.0,0.28846153846153844,0.3076923076923077,0.4838709677419355,0.5161290322580645
commerc,12.0,4.0,13.0,0.13793103448275862,0.41379310344827586,0.25,0.75
commerci,13.0,5.0,15.0,0.15151515151515152,0.3939393939393939,0.2777777777777778,0.7222222222222222
committe,94.0,96.0,76.0,0.3609022556390977,0.3533834586466165,0.5052631578947369,0.49473684210526314
compani,51.0,57.0,60.0,0.3392857142857143,0.30357142857142855,0.5277777777777778,0.4722222222222222
compar,50.0,45.0,35.0,0.34615384615384615,0.38461538461538464,0.47368421052631576,0.5263157894736842
comparison,8.0,5.0,6.0,0.2631578947368421,0.42105263157894735,0.38461538461538464,0.6153846153846154
competit,19.0,13.0,11.0,0.3023255813953488,0.4418604651162791,0.40625,0.59375
complet,4.0,10.0,8.0,0.45454545454545453,0.18181818181818182,0.7142857142857143,0.2857142857142857
complic,5.0,8.0,4.0,0.47058823529411764,0.29411764705882354,0.6153846153846154,0.38461538461538464
compon,45.0,37.0,31.0,0.3274336283185841,0.39823008849557523,0.45121951219512196,0.5487804878048781
composit,22.0,24.0,33.0,0.3037974683544304,0.27848101265822783,0.5217391304347826,0.4782608695652174
concentr,10.0,12.0,20.0,0.2857142857142857,0.23809523809523808,0.5454545454545454,0.45454545454545453
concern,25.0,21.0,22.0,0.3088235294117647,0.36764705882352944,0.45652173913043476,0.5434782608695652
conclud,5.0,9.0,2.0,0.5625,0.3125,0.6428571428571429,0.35714285714285715
conclus,9.0,6.0,2.0,0.35294117647058826,0.5294117647058824,0.4,0.6
condit,63.0,45.0,49.0,0.28662420382165604,0.4012738853503185,0.4166666666666667,0.5833333333333334
conduct,10.0,6.0,29.0,0.13333333333333333,0.2222222222222222,0.375,0.625
confid,88.0,77.0,67.0,0.33189655172413796,0.3793103448275862,0.4666666666666667,0.5333333333333333
confirm,9.0,4.0,6.0,0.21052631578947367,0.47368421052631576,0.3076923076923077,0.6923076923076923
consecut,17.0,12.0,13.0,0.2857142857142857,0.40476190476190477,0.41379310344827586,0.5862068965517241
consequ,21.0,13.0,22.0,0.23214285714285715,0.375,0.38235294117647056,0.6176470588235294
consid,17.0,14.0,13.0,0.3181818181818182,0.38636363636363635,0.45161290322580644,0.5483870967741935
consider,22.0,26.0,15.0,0.4126984126984127,0.3492063492063492,0.5416666666666666,0.4583333333333333
consist,90.0,92.0,76.0,0.35658914728682173,0.3488372093023256,0.5054945054945055,0.4945054945054945
consolid,6.0,16.0,6.0,0.5714285714285714,0.21428571428571427,0.7272727272727273,0.2727272727272727
consortium,14.0,12.0,4.0,0.4,0.4666666666666667,0.46153846153846156,0.5384615384615384
constant,5.0,4.0,4.0,0.3076923076923077,0.38461538461538464,0.4444444444444444,0.5555555555555556
constrain,6.0,5.0,11.0,0.22727272727272727,0.2727272727272727,0.45454545454545453,0.5454545454545454
constraint,9.0,8.0,8.0,0.32,0.36,0.47058823529411764,0.5294117647058824
construct,59.0,41.0,51.0,0.271523178807947,0.39072847682119205,0.41,0.59
consum,99.0,90.0,87.0,0.32608695652173914,0.358695652173913,0.47619047619047616,0.5238095238095238
consumpt,97.0,97.0,71.0,0.3660377358490566,0.3660377358490566,0.5,0.5
contact,26.0,17.0,31.0,0.22972972972972974,0.35135135135135137,0.3953488372093023,0.6046511627906976
contain,19.0,10.0,29.0,0.1724137931034483,0.3275862068965517,0.3448275862068966,0.6551724137931034
context,3.0,9.0,4.0,0.5625,0.1875,0.75,0.25
continu,99.0,109.0,101.0,0.35275080906148865,0.32038834951456313,0.5240384615384616,0.47596153846153844
contract,35.0,21.0,38.0,0.22340425531914893,0.3723404255319149,0.375,0.625
contrast,40.0,44.0,40.0,0.3548387096774194,0.3225806451612903,0.5238095238095238,0.47619047619047616
contribut,62.0,54.0,56.0,0.313953488372093,0.36046511627906974,0.46551724137931033,0.5344827586206896
corpor,58.0,46.0,51.0,0.2967741935483871,0.3741935483870968,0.4423076923076923,0.5576923076923077
correct,5.0,8.0,2.0,0.5333333333333333,0.3333333333333333,0.6153846153846154,0.38461538461538464
correl,6.0,6.0,2.0,0.42857142857142855,0.42857142857142855,0.5,0.5
correspond,8.0,9.0,4.0,0.42857142857142855,0.38095238095238093,0.5294117647058824,0.47058823529411764
corrobor,7.0,5.0,4.0,0.3125,0.4375,0.4166666666666667,0.5833333333333334
cost,42.0,32.0,31.0,0.3047619047619048,0.4,0.43243243243243246,0.5675675675675675
could,76.0,74.0,67.0,0.34101382488479265,0.35023041474654376,0.49333333333333335,0.5066666666666667
counterpart,8.0,12.0,0.0,0.6,0.4,0.6,0.4
countri,15.0,17.0,17.0,0.3469387755102041,0.30612244897959184,0.53125,0.46875
coupl,10.0,9.0,2.0,0.42857142857142855,0.47619047619047616,0.47368421052631576,0.5263157894736842
cours,16.0,6.0,11.0,0.18181818181818182,0.48484848484848486,0.2727272727272727,0.7272727272727273
cover,1.0,4.0,8.0,0.3076923076923077,0.07692307692307693,0.8,0.2
credit,85.0,80.0,71.0,0.3389830508474576,0.3601694915254237,0.48484848484848486,0.5151515151515151
crisi,19.0,10.0,33.0,0.16129032258064516,0.3064516129032258,0.3448275862068966,0.6551724137931034
criterion,3.0,4.0,6.0,0.3076923076923077,0.23076923076923078,0.5714285714285714,0.42857142857142855
cumul,6.0,4.0,2.0,0.3333333333333333,0.5,0.4,0.6
currenc,9.0,9.0,2.0,0.45,0.45,0.5,0.5
current,48.0,42.0,44.0,0.31343283582089554,0.3582089552238806,0.4666666666666667,0.5333333333333333
curv,3.0,5.0,4.0,0.4166666666666667,0.25,0.625,0.375
custom,5.0,0.0,8.0,0.0,0.38461538461538464,0.0,1.0
cut,12.0,10.0,11.0,0.30303030303030304,0.36363636363636365,0.45454545454545453,0.5454545454545454
cycl,10.0,18.0,6.0,0.5294117647058824,0.29411764705882354,0.6428571428571429,0.35714285714285715
cyclic,7.0,6.0,2.0,0.4,0.4666666666666667,0.46153846153846156,0.5384615384615384
dampen,11.0,10.0,4.0,0.4,0.44,0.47619047619047616,0.5238095238095238
data,102.0,106.0,101.0,0.343042071197411,0.3300970873786408,0.5096153846153846,0.49038461538461536
date,12.0,14.0,13.0,0.358974358974359,0.3076923076923077,0.5384615384615384,0.46153846153846156
day,8.0,9.0,4.0,0.42857142857142855,0.38095238095238093,0.5294117647058824,0.47058823529411764
deadlin,1.0,0.0,11.0,0.0,0.08333333333333333,0.0,1.0
deal,4.0,1.0,15.0,0.05,0.2,0.2,0.8
debt,24.0,33.0,8.0,0.5076923076923077,0.36923076923076925,0.5789473684210527,0.42105263157894735
decad,6.0,9.0,2.0,0.5294117647058824,0.35294117647058826,0.6,0.4
deceler,15.0,6.0,8.0,0.20689655172413793,0.5172413793103449,0.2857142857142857,0.7142857142857143
decemb,28.0,29.0,26.0,0.3493975903614458,0.3373493975903614,0.5087719298245614,0.49122807017543857
decis,21.0,13.0,31.0,0.2,0.3230769230769231,0.38235294117647056,0.6176470588235294
declin,66.0,56.0,51.0,0.3236994219653179,0.3815028901734104,0.45901639344262296,0.5409836065573771
decreas,5.0,5.0,6.0,0.3125,0.3125,0.5,0.5
deficit,20.0,13.0,22.0,0.23636363636363636,0.36363636363636365,0.3939393939393939,0.6060606060606061
deflat,14.0,16.0,6.0,0.4444444444444444,0.3888888888888889,0.5333333333333333,0.4666666666666667
degre,13.0,17.0,11.0,0.4146341463414634,0.3170731707317073,0.5666666666666667,0.43333333333333335
delay,14.0,6.0,8.0,0.21428571428571427,0.5,0.3,0.7
deliv,8.0,10.0,2.0,0.5,0.4,0.5555555555555556,0.4444444444444444
deloitt,9.0,1.0,15.0,0.04,0.36,0.1,0.9
demand,101.0,102.0,78.0,0.36298932384341637,0.3594306049822064,0.5024630541871922,0.4975369458128079
demutualis,0.0,0.0,11.0,0.0,0.0,,
depend,22.0,20.0,22.0,0.3125,0.34375,0.47619047619047616,0.5238095238095238
deposit,28.0,20.0,26.0,0.2702702702702703,0.3783783783783784,0.4166666666666667,0.5833333333333334
depreci,19.0,26.0,13.0,0.4482758620689655,0.3275862068965517,0.5777777777777777,0.4222222222222222
depress,21.0,8.0,20.0,0.16326530612244897,0.42857142857142855,0.27586206896551724,0.7241379310344828
design,1.0,4.0,6.0,0.36363636363636365,0.09090909090909091,0.8,0.2
desir,6.0,13.0,2.0,0.6190476190476191,0.2857142857142857,0.6842105263157895,0.3157894736842105
despit,28.0,37.0,22.0,0.42528735632183906,0.3218390804597701,0.5692307692307692,0.4307692307692308
detail,8.0,13.0,4.0,0.52,0.32,0.6190476190476191,0.38095238095238093
deterior,21.0,6.0,17.0,0.13636363636363635,0.4772727272727273,0.2222222222222222,0.7777777777777778
determin,12.0,17.0,0.0,0.5862068965517241,0.41379310344827586,0.5862068965517241,0.41379310344827586
develop,30.0,32.0,24.0,0.37209302325581395,0.3488372093023256,0.5161290322580645,0.4838709677419355
differ,30.0,33.0,24.0,0.3793103448275862,0.3448275862068966,0.5238095238095238,0.47619047619047616
difficult,34.0,42.0,24.0,0.42,0.34,0.5526315789473685,0.4473684210526316
difficulti,9.0,8.0,15.0,0.25,0.28125,0.47058823529411764,0.5294117647058824
dip,7.0,6.0,2.0,0.4,0.4666666666666667,0.46153846153846156,0.5384615384615384
direct,20.0,14.0,6.0,0.35,0.5,0.4117647058823529,0.5882352941176471
directli,7.0,4.0,2.0,0.3076923076923077,0.5384615384615384,0.36363636363636365,0.6363636363636364
disappoint,5.0,6.0,4.0,0.4,0.3333333333333333,0.5454545454545454,0.45454545454545453
discount,15.0,8.0,2.0,0.32,0.6,0.34782608695652173,0.6521739130434783
discrep,3.0,8.0,2.0,0.6153846153846154,0.23076923076923078,0.7272727272727273,0.2727272727272727
discretionari,2.0,4.0,8.0,0.2857142857142857,0.14285714285714285,0.6666666666666666,0.3333333333333333
discus,36.0,28.0,33.0,0.28865979381443296,0.3711340206185567,0.4375,0.5625
dispos,13.0,20.0,4.0,0.5405405405405406,0.35135135135135137,0.6060606060606061,0.3939393939393939
disproportion,3.0,4.0,4.0,0.36363636363636365,0.2727272727272727,0.5714285714285714,0.42857142857142855
disrupt,15.0,6.0,11.0,0.1875,0.46875,0.2857142857142857,0.7142857142857143
dissip,4.0,5.0,4.0,0.38461538461538464,0.3076923076923077,0.5555555555555556,0.4444444444444444
distort,8.0,5.0,11.0,0.20833333333333334,0.3333333333333333,0.38461538461538464,0.6153846153846154
distribut,56.0,57.0,22.0,0.4222222222222222,0.4148148148148148,0.504424778761062,0.49557522123893805
diverg,7.0,6.0,24.0,0.16216216216216217,0.1891891891891892,0.46153846153846156,0.5384615384615384
divisia,6.0,5.0,6.0,0.29411764705882354,0.35294117647058826,0.45454545454545453,0.5454545454545454
dollar,16.0,8.0,4.0,0.2857142857142857,0.5714285714285714,0.3333333333333333,0.6666666666666666
domest,61.0,64.0,42.0,0.38323353293413176,0.3652694610778443,0.512,0.488
done,4.0,8.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333
doubt,4.0,5.0,2.0,0.45454545454545453,0.36363636363636365,0.5555555555555556,0.4444444444444444
downsid,21.0,10.0,8.0,0.2564102564102564,0.5384615384615384,0.3225806451612903,0.6774193548387096
downturn,8.0,1.0,4.0,0.07692307692307693,0.6153846153846154,0.1111111111111111,0.8888888888888888
downward,33.0,33.0,22.0,0.375,0.375,0.5,0.5
drag,16.0,14.0,20.0,0.28,0.32,0.4666666666666667,0.5333333333333333
draw,13.0,10.0,8.0,0.3225806451612903,0.41935483870967744,0.43478260869565216,0.5652173913043478
driven,18.0,17.0,26.0,0.2786885245901639,0.29508196721311475,0.4857142857142857,0.5142857142857142
drop,17.0,9.0,22.0,0.1875,0.3541666666666667,0.34615384615384615,0.6538461538461539
due,20.0,24.0,20.0,0.375,0.3125,0.5454545454545454,0.45454545454545453
durabl,3.0,14.0,8.0,0.56,0.12,0.8235294117647058,0.17647058823529413
duti,9.0,4.0,4.0,0.23529411764705882,0.5294117647058824,0.3076923076923077,0.6923076923076923
dwell,4.0,5.0,11.0,0.25,0.2,0.5555555555555556,0.4444444444444444
ea,50.0,61.0,42.0,0.39869281045751637,0.32679738562091504,0.5495495495495496,0.45045045045045046
earli,43.0,44.0,35.0,0.36065573770491804,0.3524590163934426,0.5057471264367817,0.4942528735632184
earlier,57.0,54.0,56.0,0.32335329341317365,0.3413173652694611,0.4864864864864865,0.5135135135135135
earn,25.0,17.0,13.0,0.3090909090909091,0.45454545454545453,0.40476190476190477,0.5952380952380952
easi,6.0,2.0,4.0,0.16666666666666666,0.5,0.25,0.75
easter,3.0,8.0,0.0,0.7272727272727273,0.2727272727272727,0.7272727272727273,0.2727272727272727
ec,6.0,2.0,11.0,0.10526315789473684,0.3157894736842105,0.25,0.75
econom,41.0,45.0,49.0,0.3333333333333333,0.3037037037037037,0.5232558139534884,0.47674418604651164
economi,59.0,52.0,38.0,0.348993288590604,0.3959731543624161,0.46846846846846846,0.5315315315315315
edg,9.0,13.0,11.0,0.3939393939393939,0.2727272727272727,0.5909090909090909,0.4090909090909091
effect,73.0,54.0,74.0,0.26865671641791045,0.36318407960199006,0.4251968503937008,0.5748031496062992
either,13.0,8.0,22.0,0.18604651162790697,0.3023255813953488,0.38095238095238093,0.6190476190476191
elev,7.0,6.0,11.0,0.25,0.2916666666666667,0.46153846153846156,0.5384615384615384
embodi,3.0,8.0,6.0,0.47058823529411764,0.17647058823529413,0.7272727272727273,0.2727272727272727
emerg,7.0,6.0,6.0,0.3157894736842105,0.3684210526315789,0.46153846153846156,0.5384615384615384
employ,29.0,20.0,20.0,0.2898550724637681,0.42028985507246375,0.40816326530612246,0.5918367346938775
encourag,21.0,29.0,13.0,0.4603174603174603,0.3333333333333333,0.58,0.42
end,32.0,32.0,49.0,0.2831858407079646,0.2831858407079646,0.5,0.5
energi,25.0,32.0,8.0,0.49230769230769234,0.38461538461538464,0.5614035087719298,0.43859649122807015
england,8.0,1.0,8.0,0.058823529411764705,0.47058823529411764,0.1111111111111111,0.8888888888888888
enquiri,15.0,8.0,29.0,0.15384615384615385,0.28846153846153844,0.34782608695652173,0.6521739130434783
entir,7.0,4.0,0.0,0.36363636363636365,0.6363636363636364,0.36363636363636365,0.6363636363636364
environ,12.0,4.0,13.0,0.13793103448275862,0.41379310344827586,0.25,0.75
envisag,8.0,10.0,8.0,0.38461538461538464,0.3076923076923077,0.5555555555555556,0.4444444444444444
equal,9.0,8.0,2.0,0.42105263157894735,0.47368421052631576,0.47058823529411764,0.5294117647058824
equilibrium,9.0,9.0,0.0,0.5,0.5,0.5,0.5
equip,11.0,1.0,2.0,0.07142857142857142,0.7857142857142857,0.08333333333333333,0.9166666666666666
equiti,31.0,40.0,15.0,0.46511627906976744,0.36046511627906974,0.5633802816901409,0.43661971830985913
equival,8.0,5.0,4.0,0.29411764705882354,0.47058823529411764,0.38461538461538464,0.6153846153846154
errat,25.0,33.0,20.0,0.4230769230769231,0.32051282051282054,0.5689655172413793,0.43103448275862066
error,0.0,8.0,4.0,0.6666666666666666,0.0,1.0,0.0
especi,18.0,10.0,26.0,0.18518518518518517,0.3333333333333333,0.35714285714285715,0.6428571428571429
estat,24.0,9.0,17.0,0.18,0.48,0.2727272727272727,0.7272727272727273
estim,100.0,112.0,101.0,0.35782747603833864,0.3194888178913738,0.5283018867924528,0.4716981132075472
eu,15.0,9.0,29.0,0.16981132075471697,0.2830188679245283,0.375,0.625
euro,32.0,20.0,17.0,0.2898550724637681,0.463768115942029,0.38461538461538464,0.6153846153846154
european,17.0,2.0,20.0,0.05128205128205128,0.4358974358974359,0.10526315789473684,0.8947368421052632
even,38.0,36.0,31.0,0.34285714285714286,0.3619047619047619,0.4864864864864865,0.5135135135135135
event,14.0,6.0,8.0,0.21428571428571427,0.5,0.3,0.7
eventu,9.0,8.0,8.0,0.32,0.36,0.47058823529411764,0.5294117647058824
evid,76.0,73.0,76.0,0.3244444444444444,0.3377777777777778,0.4899328859060403,0.5100671140939598
evolut,5.0,5.0,2.0,0.4166666666666667,0.4166666666666667,0.5,0.5
exampl,31.0,30.0,31.0,0.32608695652173914,0.33695652173913043,0.4918032786885246,0.5081967213114754
except,11.0,4.0,15.0,0.13333333333333333,0.36666666666666664,0.26666666666666666,0.7333333333333333
exchang,37.0,14.0,22.0,0.1917808219178082,0.5068493150684932,0.27450980392156865,0.7254901960784313
exclud,40.0,49.0,20.0,0.44954128440366975,0.3669724770642202,0.550561797752809,0.449438202247191
exist,10.0,6.0,17.0,0.18181818181818182,0.30303030303030304,0.375,0.625
