,negative count,postive count,neutral count,p percentage,n percentage,p percentage no neutral,n percentage no neutral
ass,16.0,16.0,4.0,0.4444444444444444,0.4444444444444444,0.5,0.5
associ,25.0,15.0,7.0,0.3191489361702128,0.5319148936170213,0.375,0.625
assum,31.0,19.0,13.0,0.30158730158730157,0.49206349206349204,0.38,0.62
assumpt,13.0,11.0,6.0,0.36666666666666664,0.43333333333333335,0.4583333333333333,0.5416666666666666
attempt,5.0,5.0,1.0,0.45454545454545453,0.45454545454545453,0.5,0.5
attract,6.0,2.0,4.0,0.16666666666666666,0.5,0.25,0.75
august,35.0,25.0,17.0,0.3246753246753247,0.45454545454545453,0.4166666666666667,0.5833333333333334
author,2.0,7.0,2.0,0.6363636363636364,0.18181818181818182,0.7777777777777778,0.2222222222222222
autumn,14.0,11.0,4.0,0.3793103448275862,0.4827586206896552,0.44,0.56
avail,27.0,37.0,17.0,0.4567901234567901,0.3333333333333333,0.578125,0.421875
averag,94.0,77.0,44.0,0.3581395348837209,0.4372093023255814,0.4502923976608187,0.5497076023391813
award,2.0,11.0,2.0,0.7333333333333333,0.13333333333333333,0.8461538461538461,0.15384615384615385
awe,15.0,6.0,12.0,0.18181818181818182,0.45454545454545453,0.2857142857142857,0.7142857142857143
back,60.0,38.0,25.0,0.3089430894308943,0.4878048780487805,0.3877551020408163,0.6122448979591837
balanc,38.0,21.0,13.0,0.2916666666666667,0.5277777777777778,0.3559322033898305,0.6440677966101694
bank,90.0,62.0,41.0,0.32124352331606215,0.46632124352331605,0.40789473684210525,0.5921052631578947
barclay,7.0,4.0,6.0,0.23529411764705882,0.4117647058823529,0.36363636363636365,0.6363636363636364
bargain,6.0,10.0,5.0,0.47619047619047616,0.2857142857142857,0.625,0.375
barrel,9.0,4.0,0.0,0.3076923076923077,0.6923076923076923,0.3076923076923077,0.6923076923076923
base,37.0,22.0,14.0,0.3013698630136986,0.5068493150684932,0.3728813559322034,0.6271186440677966
basi,21.0,12.0,5.0,0.3157894736842105,0.5526315789473685,0.36363636363636365,0.6363636363636364
basix,9.0,5.0,6.0,0.25,0.45,0.35714285714285715,0.6428571428571429
bcc,8.0,5.0,2.0,0.3333333333333333,0.5333333333333333,0.38461538461538464,0.6153846153846154
bear,6.0,8.0,4.0,0.4444444444444444,0.3333333333333333,0.5714285714285714,0.42857142857142855
becom,18.0,13.0,12.0,0.3023255813953488,0.4186046511627907,0.41935483870967744,0.5806451612903226
began,17.0,3.0,7.0,0.1111111111111111,0.6296296296296297,0.15,0.85
begin,21.0,16.0,10.0,0.3404255319148936,0.44680851063829785,0.43243243243243246,0.5675675675675675
begun,10.0,3.0,5.0,0.16666666666666666,0.5555555555555556,0.23076923076923078,0.7692307692307693
behaviour,8.0,12.0,2.0,0.5454545454545454,0.36363636363636365,0.6,0.4
behind,4.0,2.0,5.0,0.18181818181818182,0.36363636363636365,0.3333333333333333,0.6666666666666666
believ,7.0,6.0,3.0,0.375,0.4375,0.46153846153846156,0.5384615384615384
benefit,3.0,3.0,10.0,0.1875,0.1875,0.5,0.5
benign,13.0,4.0,0.0,0.23529411764705882,0.7647058823529411,0.23529411764705882,0.7647058823529411
best,9.0,3.0,2.0,0.21428571428571427,0.6428571428571429,0.25,0.75
better,6.0,3.0,2.0,0.2727272727272727,0.5454545454545454,0.3333333333333333,0.6666666666666666
beverag,6.0,6.0,4.0,0.375,0.375,0.5,0.5
beyond,7.0,0.0,4.0,0.0,0.6363636363636364,0.0,1.0
bonu,25.0,18.0,11.0,0.3333333333333333,0.46296296296296297,0.4186046511627907,0.5813953488372093
bonus,53.0,33.0,13.0,0.3333333333333333,0.5353535353535354,0.38372093023255816,0.6162790697674418
boost,9.0,15.0,8.0,0.46875,0.28125,0.625,0.375
breakdown,5.0,11.0,4.0,0.55,0.25,0.6875,0.3125
bring,4.0,6.0,1.0,0.5454545454545454,0.36363636363636365,0.6,0.4
british,10.0,1.0,2.0,0.07692307692307693,0.7692307692307693,0.09090909090909091,0.9090909090909091
broad,5.0,4.0,2.0,0.36363636363636365,0.45454545454545453,0.4444444444444444,0.5555555555555556
broader,6.0,2.0,4.0,0.16666666666666666,0.5,0.25,0.75
broadli,56.0,52.0,25.0,0.39097744360902253,0.42105263157894735,0.48148148148148145,0.5185185185185185
budget,7.0,5.0,5.0,0.29411764705882354,0.4117647058823529,0.4166666666666667,0.5833333333333334
build,6.0,3.0,3.0,0.25,0.5,0.3333333333333333,0.6666666666666666
buoyant,4.0,4.0,5.0,0.3076923076923077,0.3076923076923077,0.5,0.5
busi,39.0,31.0,18.0,0.3522727272727273,0.4431818181818182,0.44285714285714284,0.5571428571428572
calcul,15.0,3.0,11.0,0.10344827586206896,0.5172413793103449,0.16666666666666666,0.8333333333333334
cap,6.0,0.0,7.0,0.0,0.46153846153846156,0.0,1.0
capac,32.0,21.0,14.0,0.31343283582089554,0.47761194029850745,0.39622641509433965,0.6037735849056604
capit,8.0,7.0,5.0,0.35,0.4,0.4666666666666667,0.5333333333333333
case,34.0,15.0,19.0,0.22058823529411764,0.5,0.30612244897959184,0.6938775510204082
caus,15.0,12.0,8.0,0.34285714285714286,0.42857142857142855,0.4444444444444444,0.5555555555555556
cbi,31.0,10.0,9.0,0.2,0.62,0.24390243902439024,0.7560975609756098
central,28.0,17.0,18.0,0.2698412698412698,0.4444444444444444,0.37777777777777777,0.6222222222222222
chain,22.0,12.0,3.0,0.32432432432432434,0.5945945945945946,0.35294117647058826,0.6470588235294118
chancellor,9.0,2.0,8.0,0.10526315789473684,0.47368421052631576,0.18181818181818182,0.8181818181818182
chang,68.0,56.0,30.0,0.36363636363636365,0.44155844155844154,0.45161290322580644,0.5483870967741935
cip,38.0,34.0,8.0,0.425,0.475,0.4722222222222222,0.5277777777777778
citigroup,36.0,14.0,18.0,0.20588235294117646,0.5294117647058824,0.28,0.72
claimant,41.0,22.0,23.0,0.2558139534883721,0.47674418604651164,0.3492063492063492,0.6507936507936508
clear,23.0,19.0,7.0,0.3877551020408163,0.46938775510204084,0.4523809523809524,0.5476190476190477
close,29.0,20.0,23.0,0.2777777777777778,0.4027777777777778,0.40816326530612246,0.5918367346938775
closer,6.0,4.0,1.0,0.36363636363636365,0.5454545454545454,0.4,0.6
cloth,10.0,7.0,7.0,0.2916666666666667,0.4166666666666667,0.4117647058823529,0.5882352941176471
collect,13.0,2.0,6.0,0.09523809523809523,0.6190476190476191,0.13333333333333333,0.8666666666666667
combin,8.0,7.0,8.0,0.30434782608695654,0.34782608695652173,0.4666666666666667,0.5333333333333333
come,50.0,43.0,24.0,0.36752136752136755,0.42735042735042733,0.46236559139784944,0.5376344086021505
commerc,11.0,1.0,1.0,0.07692307692307693,0.8461538461538461,0.08333333333333333,0.9166666666666666
committe,87.0,63.0,40.0,0.33157894736842103,0.45789473684210524,0.42,0.58
commod,34.0,19.0,8.0,0.3114754098360656,0.5573770491803278,0.3584905660377358,0.6415094339622641
compani,34.0,21.0,23.0,0.2692307692307692,0.4358974358974359,0.38181818181818183,0.6181818181818182
compar,62.0,31.0,25.0,0.2627118644067797,0.5254237288135594,0.3333333333333333,0.6666666666666666
comparison,23.0,19.0,13.0,0.34545454545454546,0.41818181818181815,0.4523809523809524,0.5476190476190477
compens,2.0,5.0,6.0,0.38461538461538464,0.15384615384615385,0.7142857142857143,0.2857142857142857
competit,21.0,10.0,2.0,0.30303030303030304,0.6363636363636364,0.3225806451612903,0.6774193548387096
compon,30.0,19.0,15.0,0.296875,0.46875,0.3877551020408163,0.6122448979591837
composit,16.0,5.0,12.0,0.15151515151515152,0.48484848484848486,0.23809523809523808,0.7619047619047619
concentr,13.0,5.0,7.0,0.2,0.52,0.2777777777777778,0.7222222222222222
concern,18.0,10.0,8.0,0.2777777777777778,0.5,0.35714285714285715,0.6428571428571429
conclud,5.0,2.0,4.0,0.18181818181818182,0.45454545454545453,0.2857142857142857,0.7142857142857143
condit,29.0,24.0,8.0,0.39344262295081966,0.47540983606557374,0.4528301886792453,0.5471698113207547
conduct,8.0,9.0,5.0,0.4090909090909091,0.36363636363636365,0.5294117647058824,0.47058823529411764
confeder,16.0,7.0,0.0,0.30434782608695654,0.6956521739130435,0.30434782608695654,0.6956521739130435
confid,13.0,5.0,6.0,0.20833333333333334,0.5416666666666666,0.2777777777777778,0.7222222222222222
consecut,3.0,6.0,4.0,0.46153846153846156,0.23076923076923078,0.6666666666666666,0.3333333333333333
consequ,23.0,8.0,8.0,0.20512820512820512,0.5897435897435898,0.25806451612903225,0.7419354838709677
consid,9.0,10.0,4.0,0.43478260869565216,0.391304347826087,0.5263157894736842,0.47368421052631576
consider,18.0,12.0,11.0,0.2926829268292683,0.43902439024390244,0.4,0.6
consist,62.0,51.0,29.0,0.3591549295774648,0.43661971830985913,0.45132743362831856,0.5486725663716814
construct,6.0,10.0,6.0,0.45454545454545453,0.2727272727272727,0.625,0.375
consum,38.0,25.0,15.0,0.32051282051282054,0.48717948717948717,0.3968253968253968,0.6031746031746031
consumpt,8.0,7.0,3.0,0.3888888888888889,0.4444444444444444,0.4666666666666667,0.5333333333333333
contact,21.0,12.0,7.0,0.3,0.525,0.36363636363636365,0.6363636363636364
contain,8.0,3.0,4.0,0.2,0.5333333333333333,0.2727272727272727,0.7272727272727273
context,7.0,6.0,2.0,0.4,0.4666666666666667,0.46153846153846156,0.5384615384615384
continu,95.0,67.0,44.0,0.32524271844660196,0.46116504854368934,0.41358024691358025,0.5864197530864198
contract,5.0,3.0,3.0,0.2727272727272727,0.45454545454545453,0.375,0.625
contrast,30.0,17.0,18.0,0.26153846153846155,0.46153846153846156,0.3617021276595745,0.6382978723404256
contribut,52.0,46.0,22.0,0.38333333333333336,0.43333333333333335,0.46938775510204084,0.5306122448979592
core,18.0,2.0,13.0,0.06060606060606061,0.5454545454545454,0.1,0.9
corpor,10.0,8.0,4.0,0.36363636363636365,0.45454545454545453,0.4444444444444444,0.5555555555555556
correspond,14.0,9.0,4.0,0.3333333333333333,0.5185185185185185,0.391304347826087,0.6086956521739131
cost,84.0,59.0,39.0,0.3241758241758242,0.46153846153846156,0.4125874125874126,0.5874125874125874
could,61.0,52.0,30.0,0.36363636363636365,0.42657342657342656,0.46017699115044247,0.5398230088495575
count,41.0,21.0,20.0,0.25609756097560976,0.5,0.3387096774193548,0.6612903225806451
countri,10.0,9.0,8.0,0.3333333333333333,0.37037037037037035,0.47368421052631576,0.5263157894736842
coupl,10.0,2.0,4.0,0.125,0.625,0.16666666666666666,0.8333333333333334
cours,10.0,3.0,4.0,0.17647058823529413,0.5882352941176471,0.23076923076923078,0.7692307692307693
cover,8.0,5.0,5.0,0.2777777777777778,0.4444444444444444,0.38461538461538464,0.6153846153846154
cpi,77.0,63.0,41.0,0.34806629834254144,0.425414364640884,0.45,0.55
credit,7.0,4.0,4.0,0.26666666666666666,0.4666666666666667,0.36363636363636365,0.6363636363636364
crisi,21.0,16.0,26.0,0.25396825396825395,0.3333333333333333,0.43243243243243246,0.5675675675675675
crude,10.0,5.0,3.0,0.2777777777777778,0.5555555555555556,0.3333333333333333,0.6666666666666666
current,40.0,22.0,21.0,0.26506024096385544,0.4819277108433735,0.3548387096774194,0.6451612903225806
cut,17.0,11.0,10.0,0.2894736842105263,0.4473684210526316,0.39285714285714285,0.6071428571428571
cyclic,13.0,15.0,6.0,0.4411764705882353,0.38235294117647056,0.5357142857142857,0.4642857142857143
dampen,9.0,2.0,4.0,0.13333333333333333,0.6,0.18181818181818182,0.8181818181818182
data,89.0,60.0,39.0,0.3191489361702128,0.4734042553191489,0.40268456375838924,0.5973154362416108
date,7.0,4.0,4.0,0.26666666666666666,0.4666666666666667,0.36363636363636365,0.6363636363636364
day,13.0,3.0,1.0,0.17647058823529413,0.7647058823529411,0.1875,0.8125
deal,3.0,4.0,4.0,0.36363636363636365,0.2727272727272727,0.5714285714285714,0.42857142857142855
decad,4.0,6.0,4.0,0.42857142857142855,0.2857142857142857,0.6,0.4
decemb,32.0,24.0,15.0,0.3380281690140845,0.4507042253521127,0.42857142857142855,0.5714285714285714
decis,8.0,4.0,4.0,0.25,0.5,0.3333333333333333,0.6666666666666666
declin,47.0,37.0,27.0,0.3333333333333333,0.42342342342342343,0.44047619047619047,0.5595238095238095
decreas,7.0,5.0,5.0,0.29411764705882354,0.4117647058823529,0.4166666666666667,0.5833333333333334
deflat,19.0,8.0,4.0,0.25806451612903225,0.6129032258064516,0.2962962962962963,0.7037037037037037
degre,23.0,29.0,13.0,0.4461538461538462,0.35384615384615387,0.5576923076923077,0.4423076923076923
delay,2.0,10.0,4.0,0.625,0.125,0.8333333333333334,0.16666666666666666
deloitt,9.0,0.0,4.0,0.0,0.6923076923076923,0.0,1.0
demand,62.0,42.0,27.0,0.32061068702290074,0.4732824427480916,0.40384615384615385,0.5961538461538461
depend,35.0,23.0,10.0,0.3382352941176471,0.5147058823529411,0.39655172413793105,0.603448275862069
depreci,23.0,32.0,14.0,0.463768115942029,0.3333333333333333,0.5818181818181818,0.41818181818181815
depress,11.0,5.0,11.0,0.18518518518518517,0.4074074074074074,0.3125,0.6875
deriv,10.0,21.0,13.0,0.4772727272727273,0.22727272727272727,0.6774193548387096,0.3225806451612903
despit,32.0,26.0,10.0,0.38235294117647056,0.47058823529411764,0.4482758620689655,0.5517241379310345
detail,10.0,10.0,10.0,0.3333333333333333,0.3333333333333333,0.5,0.5
determin,10.0,4.0,2.0,0.25,0.625,0.2857142857142857,0.7142857142857143
develop,30.0,25.0,12.0,0.373134328358209,0.44776119402985076,0.45454545454545453,0.5454545454545454
differ,32.0,22.0,10.0,0.34375,0.5,0.4074074074074074,0.5925925925925926
differenti,8.0,4.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666
difficult,36.0,26.0,5.0,0.3880597014925373,0.5373134328358209,0.41935483870967744,0.5806451612903226
difficulti,25.0,15.0,9.0,0.30612244897959184,0.5102040816326531,0.375,0.625
diminish,13.0,8.0,6.0,0.2962962962962963,0.48148148148148145,0.38095238095238093,0.6190476190476191
direct,13.0,15.0,3.0,0.4838709677419355,0.41935483870967744,0.5357142857142857,0.4642857142857143
directli,6.0,2.0,6.0,0.14285714285714285,0.42857142857142855,0.25,0.75
discount,11.0,6.0,3.0,0.3,0.55,0.35294117647058826,0.6470588235294118
discus,24.0,17.0,10.0,0.3333333333333333,0.47058823529411764,0.4146341463414634,0.5853658536585366
dissip,6.0,2.0,4.0,0.16666666666666666,0.5,0.25,0.75
distribut,19.0,4.0,7.0,0.13333333333333333,0.6333333333333333,0.17391304347826086,0.8260869565217391
diverg,8.0,5.0,1.0,0.35714285714285715,0.5714285714285714,0.38461538461538464,0.6153846153846154
dollar,7.0,5.0,2.0,0.35714285714285715,0.5,0.4166666666666667,0.5833333333333334
domest,47.0,25.0,25.0,0.25773195876288657,0.4845360824742268,0.3472222222222222,0.6527777777777778
downsid,13.0,5.0,6.0,0.20833333333333334,0.5416666666666666,0.2777777777777778,0.7222222222222222
downward,33.0,19.0,9.0,0.3114754098360656,0.5409836065573771,0.36538461538461536,0.6346153846153846
drag,6.0,4.0,3.0,0.3076923076923077,0.46153846153846156,0.4,0.6
drift,21.0,15.0,4.0,0.375,0.525,0.4166666666666667,0.5833333333333334
driven,11.0,4.0,9.0,0.16666666666666666,0.4583333333333333,0.26666666666666666,0.7333333333333333
drop,33.0,19.0,16.0,0.27941176470588236,0.4852941176470588,0.36538461538461536,0.6346153846153846
due,21.0,7.0,9.0,0.1891891891891892,0.5675675675675675,0.25,0.75
duti,18.0,8.0,7.0,0.24242424242424243,0.5454545454545454,0.3076923076923077,0.6923076923076923
ea,40.0,31.0,6.0,0.4025974025974026,0.5194805194805194,0.43661971830985913,0.5633802816901409
earli,35.0,20.0,10.0,0.3076923076923077,0.5384615384615384,0.36363636363636365,0.6363636363636364
earlier,63.0,43.0,27.0,0.3233082706766917,0.47368421052631576,0.4056603773584906,0.5943396226415094
earn,98.0,69.0,30.0,0.350253807106599,0.49746192893401014,0.41317365269461076,0.5868263473053892
econom,15.0,8.0,7.0,0.26666666666666666,0.5,0.34782608695652173,0.6521739130434783
economi,66.0,46.0,26.0,0.3333333333333333,0.4782608695652174,0.4107142857142857,0.5892857142857143
edg,24.0,22.0,14.0,0.36666666666666664,0.4,0.4782608695652174,0.5217391304347826
educ,5.0,2.0,4.0,0.18181818181818182,0.45454545454545453,0.2857142857142857,0.7142857142857143
effect,70.0,57.0,34.0,0.35403726708074534,0.43478260869565216,0.44881889763779526,0.5511811023622047
either,17.0,9.0,9.0,0.2571428571428571,0.4857142857142857,0.34615384615384615,0.6538461538461539
electr,16.0,8.0,6.0,0.26666666666666666,0.5333333333333333,0.3333333333333333,0.6666666666666666
element,5.0,5.0,3.0,0.38461538461538464,0.38461538461538464,0.5,0.5
elev,17.0,10.0,4.0,0.3225806451612903,0.5483870967741935,0.37037037037037035,0.6296296296296297
employ,111.0,85.0,45.0,0.35269709543568467,0.4605809128630705,0.4336734693877551,0.5663265306122449
employe,25.0,32.0,19.0,0.42105263157894735,0.32894736842105265,0.5614035087719298,0.43859649122807015
encourag,4.0,4.0,3.0,0.36363636363636365,0.36363636363636365,0.5,0.5
end,25.0,12.0,18.0,0.21818181818181817,0.45454545454545453,0.32432432432432434,0.6756756756756757
energi,50.0,31.0,26.0,0.2897196261682243,0.4672897196261682,0.38271604938271603,0.6172839506172839
england,7.0,4.0,7.0,0.2222222222222222,0.3888888888888889,0.36363636363636365,0.6363636363636364
equal,6.0,5.0,3.0,0.35714285714285715,0.42857142857142855,0.45454545454545453,0.5454545454545454
equilibrium,2.0,5.0,10.0,0.29411764705882354,0.11764705882352941,0.7142857142857143,0.2857142857142857
equival,4.0,1.0,7.0,0.08333333333333333,0.3333333333333333,0.2,0.8
errat,12.0,4.0,4.0,0.2,0.6,0.25,0.75
error,10.0,2.0,0.0,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.8333333333333334
especi,15.0,6.0,5.0,0.23076923076923078,0.5769230769230769,0.2857142857142857,0.7142857142857143
estim,60.0,47.0,31.0,0.34057971014492755,0.43478260869565216,0.4392523364485981,0.5607476635514018
eu,6.0,4.0,6.0,0.25,0.375,0.4,0.6
euro,6.0,4.0,6.0,0.25,0.375,0.4,0.6
european,3.0,7.0,4.0,0.5,0.21428571428571427,0.7,0.3
even,29.0,15.0,9.0,0.2830188679245283,0.5471698113207547,0.3409090909090909,0.6590909090909091
evid,65.0,47.0,24.0,0.34558823529411764,0.47794117647058826,0.41964285714285715,0.5803571428571429
evolut,7.0,8.0,4.0,0.42105263157894735,0.3684210526315789,0.5333333333333333,0.4666666666666667
exampl,23.0,16.0,12.0,0.3137254901960784,0.45098039215686275,0.41025641025641024,0.5897435897435898
except,5.0,4.0,4.0,0.3076923076923077,0.38461538461538464,0.4444444444444444,0.5555555555555556
excess,5.0,6.0,6.0,0.35294117647058826,0.29411764705882354,0.5454545454545454,0.45454545454545453
exchang,24.0,11.0,17.0,0.21153846153846154,0.46153846153846156,0.3142857142857143,0.6857142857142857
exchequ,6.0,1.0,6.0,0.07692307692307693,0.46153846153846156,0.14285714285714285,0.8571428571428571
excis,7.0,0.0,5.0,0.0,0.5833333333333334,0.0,1.0
exclud,52.0,28.0,21.0,0.27722772277227725,0.5148514851485149,0.35,0.65
exist,7.0,5.0,3.0,0.3333333333333333,0.4666666666666667,0.4166666666666667,0.5833333333333334
expand,7.0,1.0,3.0,0.09090909090909091,0.6363636363636364,0.125,0.875
expect,110.0,83.0,47.0,0.3458333333333333,0.4583333333333333,0.43005181347150256,0.5699481865284974
experi,9.0,4.0,5.0,0.2222222222222222,0.5,0.3076923076923077,0.6923076923076923
explain,13.0,8.0,6.0,0.2962962962962963,0.48148148148148145,0.38095238095238093,0.6190476190476191
explan,19.0,20.0,7.0,0.43478260869565216,0.41304347826086957,0.5128205128205128,0.48717948717948717
export,7.0,3.0,5.0,0.2,0.4666666666666667,0.3,0.7
extent,45.0,28.0,24.0,0.28865979381443296,0.4639175257731959,0.3835616438356164,0.6164383561643836
extern,9.0,2.0,3.0,0.14285714285714285,0.6428571428571429,0.18181818181818182,0.8181818181818182
face,19.0,10.0,4.0,0.30303030303030304,0.5757575757575758,0.3448275862068966,0.6551724137931034
fact,8.0,7.0,6.0,0.3333333333333333,0.38095238095238093,0.4666666666666667,0.5333333333333333
factor,46.0,44.0,29.0,0.3697478991596639,0.3865546218487395,0.4888888888888889,0.5111111111111111
fairli,8.0,2.0,8.0,0.1111111111111111,0.4444444444444444,0.2,0.8
fall,98.0,62.0,45.0,0.3024390243902439,0.47804878048780486,0.3875,0.6125
fallen,103.0,74.0,42.0,0.3378995433789954,0.4703196347031963,0.4180790960451977,0.5819209039548022
far,25.0,17.0,7.0,0.3469387755102041,0.5102040816326531,0.40476190476190477,0.5952380952380952
faster,26.0,11.0,12.0,0.22448979591836735,0.5306122448979592,0.2972972972972973,0.7027027027027027
fastest,6.0,4.0,1.0,0.36363636363636365,0.5454545454545454,0.4,0.6
februari,44.0,28.0,16.0,0.3181818181818182,0.5,0.3888888888888889,0.6111111111111112
fed,6.0,3.0,2.0,0.2727272727272727,0.5454545454545454,0.3333333333333333,0.6666666666666666
fee,4.0,4.0,5.0,0.3076923076923077,0.3076923076923077,0.5,0.5
feed,20.0,7.0,7.0,0.20588235294117646,0.5882352941176471,0.25925925925925924,0.7407407407407407
fell,15.0,7.0,9.0,0.22580645161290322,0.4838709677419355,0.3181818181818182,0.6818181818181818
fewer,7.0,7.0,2.0,0.4375,0.4375,0.5,0.5
figur,30.0,13.0,18.0,0.21311475409836064,0.4918032786885246,0.3023255813953488,0.6976744186046512
final,7.0,5.0,4.0,0.3125,0.4375,0.4166666666666667,0.5833333333333334
financi,41.0,37.0,19.0,0.38144329896907214,0.422680412371134,0.47435897435897434,0.5256410256410257
find,11.0,7.0,5.0,0.30434782608695654,0.4782608695652174,0.3888888888888889,0.6111111111111112
firm,53.0,46.0,19.0,0.3898305084745763,0.4491525423728814,0.46464646464646464,0.5353535353535354
first,43.0,41.0,32.0,0.35344827586206895,0.3706896551724138,0.4880952380952381,0.5119047619047619
five,28.0,17.0,25.0,0.24285714285714285,0.4,0.37777777777777777,0.6222222222222222
flat,23.0,12.0,13.0,0.25,0.4791666666666667,0.34285714285714286,0.6571428571428571
flexibl,8.0,4.0,3.0,0.26666666666666666,0.5333333333333333,0.3333333333333333,0.6666666666666666
flow,11.0,5.0,3.0,0.2631578947368421,0.5789473684210527,0.3125,0.6875
follow,25.0,23.0,18.0,0.3484848484848485,0.3787878787878788,0.4791666666666667,0.5208333333333334
food,45.0,32.0,23.0,0.32,0.45,0.4155844155844156,0.5844155844155844
footwear,9.0,6.0,6.0,0.2857142857142857,0.42857142857142855,0.4,0.6
forc,63.0,38.0,17.0,0.3220338983050847,0.5338983050847458,0.37623762376237624,0.6237623762376238
forecast,37.0,20.0,15.0,0.2777777777777778,0.5138888888888888,0.3508771929824561,0.6491228070175439
form,7.0,2.0,3.0,0.16666666666666666,0.5833333333333334,0.2222222222222222,0.7777777777777778
forward,22.0,17.0,6.0,0.37777777777777777,0.4888888888888889,0.4358974358974359,0.5641025641025641
four,5.0,4.0,9.0,0.2222222222222222,0.2777777777777778,0.4444444444444444,0.5555555555555556
fourth,12.0,10.0,5.0,0.37037037037037035,0.4444444444444444,0.45454545454545453,0.5454545454545454
fuel,16.0,10.0,6.0,0.3125,0.5,0.38461538461538464,0.6153846153846154
full,19.0,18.0,14.0,0.35294117647058826,0.37254901960784315,0.4864864864864865,0.5135135135135135
fulli,11.0,5.0,4.0,0.25,0.55,0.3125,0.6875
futur,26.0,27.0,13.0,0.4090909090909091,0.3939393939393939,0.5094339622641509,0.49056603773584906
ga,24.0,11.0,8.0,0.2558139534883721,0.5581395348837209,0.3142857142857143,0.6857142857142857
gain,6.0,2.0,5.0,0.15384615384615385,0.46153846153846156,0.25,0.75
gap,9.0,8.0,5.0,0.36363636363636365,0.4090909090909091,0.47058823529411764,0.5294117647058824
gdp,27.0,10.0,12.0,0.20408163265306123,0.5510204081632653,0.2702702702702703,0.7297297297297297
gener,52.0,37.0,25.0,0.32456140350877194,0.45614035087719296,0.4157303370786517,0.5842696629213483
gentl,5.0,5.0,1.0,0.45454545454545453,0.45454545454545453,0.5,0.5
gfk,12.0,5.0,5.0,0.22727272727272727,0.5454545454545454,0.29411764705882354,0.7058823529411765
given,47.0,34.0,17.0,0.3469387755102041,0.47959183673469385,0.41975308641975306,0.5802469135802469
global,16.0,8.0,7.0,0.25806451612903225,0.5161290322580645,0.3333333333333333,0.6666666666666666
go,8.0,4.0,1.0,0.3076923076923077,0.6153846153846154,0.3333333333333333,0.6666666666666666
good,48.0,40.0,22.0,0.36363636363636365,0.43636363636363634,0.45454545454545453,0.5454545454545454
govern,12.0,5.0,2.0,0.2631578947368421,0.631578947368421,0.29411764705882354,0.7058823529411765
governor,38.0,33.0,17.0,0.375,0.4318181818181818,0.4647887323943662,0.5352112676056338
gradual,16.0,9.0,9.0,0.2647058823529412,0.47058823529411764,0.36,0.64
greater,31.0,21.0,14.0,0.3181818181818182,0.4696969696969697,0.40384615384615385,0.5961538461538461
group,5.0,6.0,5.0,0.375,0.3125,0.5454545454545454,0.45454545454545453
grow,27.0,17.0,12.0,0.30357142857142855,0.48214285714285715,0.38636363636363635,0.6136363636363636
grown,15.0,5.0,9.0,0.1724137931034483,0.5172413793103449,0.25,0.75
growth,113.0,87.0,48.0,0.35080645161290325,0.45564516129032256,0.435,0.565
half,27.0,28.0,22.0,0.36363636363636365,0.35064935064935066,0.509090909090909,0.4909090909090909
hand,10.0,7.0,4.0,0.3333333333333333,0.47619047619047616,0.4117647058823529,0.5882352941176471
head,9.0,11.0,1.0,0.5238095238095238,0.42857142857142855,0.55,0.45
headlin,22.0,20.0,19.0,0.32786885245901637,0.36065573770491804,0.47619047619047616,0.5238095238095238
held,5.0,4.0,4.0,0.3076923076923077,0.38461538461538464,0.4444444444444444,0.5555555555555556
help,14.0,8.0,2.0,0.3333333333333333,0.5833333333333334,0.36363636363636365,0.6363636363636364
henc,5.0,8.0,3.0,0.5,0.3125,0.6153846153846154,0.38461538461538464
high,39.0,21.0,22.0,0.25609756097560976,0.47560975609756095,0.35,0.65
higher,78.0,68.0,35.0,0.3756906077348066,0.430939226519337,0.4657534246575342,0.5342465753424658
highest,18.0,14.0,8.0,0.35,0.45,0.4375,0.5625
highli,7.0,8.0,1.0,0.5,0.4375,0.5333333333333333,0.4666666666666667
hire,13.0,6.0,6.0,0.24,0.52,0.3157894736842105,0.6842105263157895
histor,29.0,15.0,15.0,0.2542372881355932,0.4915254237288136,0.3409090909090909,0.6590909090909091
hoard,4.0,9.0,0.0,0.6923076923076923,0.3076923076923077,0.6923076923076923,0.3076923076923077
hold,9.0,2.0,3.0,0.14285714285714285,0.6428571428571429,0.18181818181818182,0.8181818181818182
holiday,11.0,5.0,1.0,0.29411764705882354,0.6470588235294118,0.3125,0.6875
horizon,17.0,8.0,15.0,0.2,0.425,0.32,0.68
hour,49.0,42.0,23.0,0.3684210526315789,0.4298245614035088,0.46153846153846156,0.5384615384615384
hourli,4.0,4.0,4.0,0.3333333333333333,0.3333333333333333,0.5,0.5
hous,6.0,13.0,2.0,0.6190476190476191,0.2857142857142857,0.6842105263157895,0.3157894736842105
household,41.0,28.0,31.0,0.28,0.41,0.4057971014492754,0.5942028985507246
howev,61.0,41.0,28.0,0.3153846153846154,0.46923076923076923,0.4019607843137255,0.5980392156862745
identifi,6.0,2.0,7.0,0.13333333333333333,0.4,0.25,0.75
immedi,10.0,5.0,9.0,0.20833333333333334,0.4166666666666667,0.3333333333333333,0.6666666666666666
impact,47.0,44.0,27.0,0.3728813559322034,0.3983050847457627,0.4835164835164835,0.5164835164835165
