,negative count,postive count,neutral count,p percentage,n percentage,p percentage no neutral,n percentage no neutral
abat,8.0,12.0,22.0,0.2857142857142857,0.19047619047619047,0.6,0.4
abil,27.0,24.0,26.0,0.3116883116883117,0.35064935064935066,0.47058823529411764,0.5294117647058824
abl,32.0,36.0,35.0,0.34951456310679613,0.3106796116504854,0.5294117647058824,0.47058823529411764
abroad,37.0,25.0,22.0,0.2976190476190476,0.44047619047619047,0.4032258064516129,0.5967741935483871
abrupt,16.0,17.0,24.0,0.2982456140350877,0.2807017543859649,0.5151515151515151,0.48484848484848486
abruptli,5.0,5.0,4.0,0.35714285714285715,0.35714285714285715,0.5,0.5
absenc,35.0,30.0,35.0,0.3,0.35,0.46153846153846156,0.5384615384615384
absent,7.0,4.0,6.0,0.23529411764705882,0.4117647058823529,0.36363636363636365,0.6363636363636364
absolut,2.0,6.0,4.0,0.5,0.16666666666666666,0.75,0.25
absorb,26.0,16.0,47.0,0.1797752808988764,0.29213483146067415,0.38095238095238093,0.6190476190476191
absorpt,2.0,1.0,20.0,0.043478260869565216,0.08695652173913043,0.3333333333333333,0.6666666666666666
abstract,15.0,14.0,20.0,0.2857142857142857,0.30612244897959184,0.4827586206896552,0.5172413793103449
acceler,44.0,34.0,29.0,0.3177570093457944,0.411214953271028,0.4358974358974359,0.5641025641025641
accept,10.0,8.0,15.0,0.24242424242424243,0.30303030303030304,0.4444444444444444,0.5555555555555556
access,25.0,21.0,44.0,0.23333333333333334,0.2777777777777778,0.45652173913043476,0.5434782608695652
accommod,26.0,46.0,31.0,0.44660194174757284,0.2524271844660194,0.6388888888888888,0.3611111111111111
accompani,36.0,45.0,53.0,0.3358208955223881,0.26865671641791045,0.5555555555555556,0.4444444444444444
accord,77.0,68.0,76.0,0.3076923076923077,0.34841628959276016,0.4689655172413793,0.5310344827586206
accordingli,7.0,9.0,6.0,0.4090909090909091,0.3181818181818182,0.5625,0.4375
account,102.0,113.0,110.0,0.3476923076923077,0.31384615384615383,0.5255813953488372,0.4744186046511628
accumul,25.0,25.0,17.0,0.373134328358209,0.373134328358209,0.5,0.5
accur,3.0,9.0,4.0,0.5625,0.1875,0.75,0.25
achiev,42.0,34.0,58.0,0.2537313432835821,0.31343283582089554,0.4473684210526316,0.5526315789473685
acknowledg,8.0,4.0,11.0,0.17391304347826086,0.34782608695652173,0.3333333333333333,0.6666666666666666
acquisit,14.0,13.0,4.0,0.41935483870967744,0.45161290322580644,0.48148148148148145,0.5185185185185185
across,76.0,62.0,89.0,0.27312775330396477,0.33480176211453744,0.4492753623188406,0.5507246376811594
act,42.0,33.0,51.0,0.2619047619047619,0.3333333333333333,0.44,0.56
action,41.0,46.0,53.0,0.32857142857142857,0.29285714285714287,0.5287356321839081,0.47126436781609193
activ,117.0,117.0,114.0,0.33620689655172414,0.33620689655172414,0.5,0.5
actual,40.0,25.0,49.0,0.21929824561403508,0.3508771929824561,0.38461538461538464,0.6153846153846154
acut,9.0,4.0,8.0,0.19047619047619047,0.42857142857142855,0.3076923076923077,0.6923076923076923
ad,35.0,32.0,24.0,0.3516483516483517,0.38461538461538464,0.47761194029850745,0.5223880597014925
adam,10.0,17.0,2.0,0.5862068965517241,0.3448275862068966,0.6296296296296297,0.37037037037037035
add,33.0,26.0,20.0,0.3291139240506329,0.4177215189873418,0.4406779661016949,0.559322033898305
addit,89.0,92.0,89.0,0.34074074074074073,0.3296296296296296,0.5082872928176796,0.49171270718232046
address,7.0,10.0,13.0,0.3333333333333333,0.23333333333333334,0.5882352941176471,0.4117647058823529
adequaci,2.0,1.0,8.0,0.09090909090909091,0.18181818181818182,0.3333333333333333,0.6666666666666666
adjust,93.0,93.0,89.0,0.3381818181818182,0.3381818181818182,0.5,0.5
administ,3.0,4.0,15.0,0.18181818181818182,0.13636363636363635,0.5714285714285714,0.42857142857142855
administr,6.0,5.0,13.0,0.20833333333333334,0.25,0.45454545454545453,0.5454545454545454
adopt,6.0,8.0,6.0,0.4,0.3,0.5714285714285714,0.42857142857142855
advanc,73.0,69.0,85.0,0.3039647577092511,0.32158590308370044,0.4859154929577465,0.5140845070422535
advantag,9.0,8.0,8.0,0.32,0.36,0.47058823529411764,0.5294117647058824
advers,47.0,58.0,51.0,0.3717948717948718,0.30128205128205127,0.5523809523809524,0.44761904761904764
aei,16.0,8.0,6.0,0.26666666666666666,0.5333333333333333,0.3333333333333333,0.6666666666666666
affect,106.0,100.0,98.0,0.32894736842105265,0.34868421052631576,0.4854368932038835,0.5145631067961165
afford,7.0,4.0,11.0,0.18181818181818182,0.3181818181818182,0.36363636363636365,0.6363636363636364
aftermath,6.0,12.0,17.0,0.34285714285714286,0.17142857142857143,0.6666666666666666,0.3333333333333333
age,15.0,16.0,13.0,0.36363636363636365,0.3409090909090909,0.5161290322580645,0.4838709677419355
agenc,12.0,17.0,22.0,0.3333333333333333,0.23529411764705882,0.5862068965517241,0.41379310344827586
agent,106.0,105.0,103.0,0.3343949044585987,0.3375796178343949,0.4976303317535545,0.5023696682464455
aggreg,81.0,78.0,69.0,0.34210526315789475,0.35526315789473684,0.49056603773584906,0.5094339622641509
aggress,14.0,4.0,4.0,0.18181818181818182,0.6363636363636364,0.2222222222222222,0.7777777777777778
ago,55.0,56.0,38.0,0.37583892617449666,0.3691275167785235,0.5045045045045045,0.4954954954954955
agre,86.0,73.0,98.0,0.2840466926070039,0.3346303501945525,0.4591194968553459,0.5408805031446541
agreement,22.0,12.0,40.0,0.16216216216216217,0.2972972972972973,0.35294117647058826,0.6470588235294118
agricultur,19.0,9.0,26.0,0.16666666666666666,0.35185185185185186,0.32142857142857145,0.6785714285714286
ahead,98.0,94.0,101.0,0.32081911262798635,0.33447098976109213,0.4895833333333333,0.5104166666666666
aid,5.0,2.0,6.0,0.15384615384615385,0.38461538461538464,0.2857142857142857,0.7142857142857143
aim,19.0,6.0,35.0,0.1,0.31666666666666665,0.24,0.76
air,7.0,5.0,4.0,0.3125,0.4375,0.4166666666666667,0.5833333333333334
aircraft,4.0,2.0,6.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666
airfar,10.0,5.0,11.0,0.19230769230769232,0.38461538461538464,0.3333333333333333,0.6666666666666666
alan,5.0,9.0,4.0,0.5,0.2777777777777778,0.6428571428571429,0.35714285714285715
albeit,32.0,42.0,47.0,0.34710743801652894,0.2644628099173554,0.5675675675675675,0.43243243243243246
alcohol,6.0,8.0,13.0,0.2962962962962963,0.2222222222222222,0.5714285714285714,0.42857142857142855
align,9.0,9.0,4.0,0.4090909090909091,0.4090909090909091,0.5,0.5
allevi,8.0,1.0,8.0,0.058823529411764705,0.47058823529411764,0.1111111111111111,0.8888888888888888
alloc,4.0,2.0,8.0,0.14285714285714285,0.2857142857142857,0.3333333333333333,0.6666666666666666
allow,46.0,40.0,53.0,0.28776978417266186,0.33093525179856115,0.46511627906976744,0.5348837209302325
allsopp,17.0,10.0,4.0,0.3225806451612903,0.5483870967741935,0.37037037037037035,0.6296296296296297
almost,49.0,53.0,60.0,0.3271604938271605,0.30246913580246915,0.5196078431372549,0.4803921568627451
alon,12.0,6.0,2.0,0.3,0.6,0.3333333333333333,0.6666666666666666
along,29.0,17.0,20.0,0.25757575757575757,0.4393939393939394,0.3695652173913043,0.6304347826086957
alongsid,35.0,22.0,67.0,0.1774193548387097,0.28225806451612906,0.38596491228070173,0.6140350877192983
alreadi,85.0,60.0,69.0,0.2803738317757009,0.397196261682243,0.41379310344827586,0.5862068965517241
also,119.0,119.0,118.0,0.3342696629213483,0.3342696629213483,0.5,0.5
alter,25.0,26.0,24.0,0.3466666666666667,0.3333333333333333,0.5098039215686274,0.49019607843137253
altern,44.0,36.0,33.0,0.3185840707964602,0.3893805309734513,0.45,0.55
although,119.0,114.0,116.0,0.32664756446991405,0.34097421203438394,0.4892703862660944,0.5107296137339056
alway,20.0,16.0,20.0,0.2857142857142857,0.35714285714285715,0.4444444444444444,0.5555555555555556
america,7.0,4.0,17.0,0.14285714285714285,0.25,0.36363636363636365,0.6363636363636364
among,67.0,62.0,56.0,0.33513513513513515,0.3621621621621622,0.4806201550387597,0.5193798449612403
amongst,16.0,12.0,6.0,0.35294117647058826,0.47058823529411764,0.42857142857142855,0.5714285714285714
amount,39.0,41.0,42.0,0.3360655737704918,0.319672131147541,0.5125,0.4875
amplifi,11.0,4.0,6.0,0.19047619047619047,0.5238095238095238,0.26666666666666666,0.7333333333333333
analys,9.0,5.0,4.0,0.2777777777777778,0.5,0.35714285714285715,0.6428571428571429
analysi,51.0,45.0,60.0,0.28846153846153844,0.3269230769230769,0.46875,0.53125
analyst,9.0,4.0,4.0,0.23529411764705882,0.5294117647058824,0.3076923076923077,0.6923076923076923
anchor,21.0,36.0,31.0,0.4090909090909091,0.23863636363636365,0.631578947368421,0.3684210526315789
andrew,27.0,58.0,31.0,0.5,0.23275862068965517,0.6823529411764706,0.3176470588235294
anecdot,28.0,20.0,11.0,0.3389830508474576,0.4745762711864407,0.4166666666666667,0.5833333333333334
announc,80.0,68.0,103.0,0.27091633466135456,0.3187250996015936,0.4594594594594595,0.5405405405405406
annual,99.0,102.0,96.0,0.3434343434343434,0.3333333333333333,0.5074626865671642,0.4925373134328358
annualis,36.0,37.0,38.0,0.3333333333333333,0.32432432432432434,0.5068493150684932,0.4931506849315068
annum,5.0,5.0,4.0,0.35714285714285715,0.35714285714285715,0.5,0.5
anoth,57.0,53.0,47.0,0.3375796178343949,0.3630573248407643,0.4818181818181818,0.5181818181818182
anticip,78.0,64.0,80.0,0.2882882882882883,0.35135135135135137,0.4507042253521127,0.5492957746478874
anyth,29.0,28.0,20.0,0.36363636363636365,0.37662337662337664,0.49122807017543857,0.5087719298245614
apart,7.0,2.0,4.0,0.15384615384615385,0.5384615384615384,0.2222222222222222,0.7777777777777778
apf,5.0,4.0,4.0,0.3076923076923077,0.38461538461538464,0.4444444444444444,0.5555555555555556
appar,65.0,56.0,40.0,0.34782608695652173,0.40372670807453415,0.4628099173553719,0.5371900826446281
appear,111.0,101.0,110.0,0.3136645962732919,0.3447204968944099,0.47641509433962265,0.5235849056603774
appetit,11.0,5.0,22.0,0.13157894736842105,0.2894736842105263,0.3125,0.6875
appli,11.0,4.0,20.0,0.11428571428571428,0.3142857142857143,0.26666666666666666,0.7333333333333333
applic,4.0,1.0,20.0,0.04,0.16,0.2,0.8
appreci,82.0,85.0,96.0,0.3231939163498099,0.311787072243346,0.5089820359281437,0.49101796407185627
approach,24.0,16.0,13.0,0.3018867924528302,0.4528301886792453,0.4,0.6
appropri,74.0,73.0,96.0,0.3004115226337449,0.3045267489711934,0.4965986394557823,0.5034013605442177
approv,65.0,54.0,76.0,0.27692307692307694,0.3333333333333333,0.453781512605042,0.5462184873949579
april,72.0,68.0,69.0,0.3253588516746411,0.3444976076555024,0.4857142857142857,0.5142857142857142
area,110.0,117.0,103.0,0.35454545454545455,0.3333333333333333,0.5154185022026432,0.4845814977973568
argentina,9.0,2.0,6.0,0.11764705882352941,0.5294117647058824,0.18181818181818182,0.8181818181818182
argu,18.0,18.0,11.0,0.3829787234042553,0.3829787234042553,0.5,0.5
arguabl,11.0,6.0,6.0,0.2608695652173913,0.4782608695652174,0.35294117647058826,0.6470588235294118
argument,56.0,58.0,42.0,0.3717948717948718,0.358974358974359,0.5087719298245614,0.49122807017543857
aris,20.0,18.0,15.0,0.33962264150943394,0.37735849056603776,0.47368421052631576,0.5263157894736842
arithmet,3.0,2.0,6.0,0.18181818181818182,0.2727272727272727,0.4,0.6
around,117.0,117.0,116.0,0.3342857142857143,0.3342857142857143,0.5,0.5
arrang,50.0,57.0,62.0,0.33727810650887574,0.2958579881656805,0.5327102803738317,0.4672897196261682
ascrib,4.0,4.0,8.0,0.25,0.25,0.5,0.5
asia,56.0,70.0,26.0,0.4605263157894737,0.3684210526315789,0.5555555555555556,0.4444444444444444
asian,31.0,45.0,8.0,0.5357142857142857,0.36904761904761907,0.5921052631578947,0.40789473684210525
asid,6.0,4.0,2.0,0.3333333333333333,0.5,0.4,0.6
ask,7.0,2.0,15.0,0.08333333333333333,0.2916666666666667,0.2222222222222222,0.7777777777777778
aspect,3.0,10.0,11.0,0.4166666666666667,0.125,0.7692307692307693,0.23076923076923078
aspir,0.0,0.0,11.0,0.0,0.0,,
ass,79.0,90.0,92.0,0.3448275862068966,0.30268199233716475,0.5325443786982249,0.46745562130177515
asset,89.0,93.0,110.0,0.3184931506849315,0.3047945205479452,0.510989010989011,0.489010989010989
assist,9.0,1.0,6.0,0.0625,0.5625,0.1,0.9
associ,94.0,88.0,96.0,0.31654676258992803,0.3381294964028777,0.4835164835164835,0.5164835164835165
assum,76.0,72.0,62.0,0.34285714285714286,0.3619047619047619,0.4864864864864865,0.5135135135135135
assumpt,65.0,69.0,60.0,0.3556701030927835,0.33505154639175255,0.5149253731343284,0.48507462686567165
assur,7.0,5.0,6.0,0.2777777777777778,0.3888888888888889,0.4166666666666667,0.5833333333333334
attach,35.0,50.0,26.0,0.45045045045045046,0.3153153153153153,0.5882352941176471,0.4117647058823529
attack,7.0,9.0,6.0,0.4090909090909091,0.3181818181818182,0.5625,0.4375
attempt,16.0,17.0,15.0,0.3541666666666667,0.3333333333333333,0.5151515151515151,0.48484848484848486
attend,5.0,4.0,8.0,0.23529411764705882,0.29411764705882354,0.4444444444444444,0.5555555555555556
attent,4.0,5.0,11.0,0.25,0.2,0.5555555555555556,0.4444444444444444
attenu,8.0,6.0,6.0,0.3,0.4,0.42857142857142855,0.5714285714285714
attitud,1.0,5.0,11.0,0.29411764705882354,0.058823529411764705,0.8333333333333334,0.16666666666666666
attract,14.0,14.0,20.0,0.2916666666666667,0.2916666666666667,0.5,0.5
attribut,27.0,20.0,26.0,0.273972602739726,0.3698630136986301,0.425531914893617,0.574468085106383
auction,9.0,1.0,8.0,0.05555555555555555,0.5,0.1,0.9
august,67.0,69.0,80.0,0.3194444444444444,0.3101851851851852,0.5073529411764706,0.49264705882352944
author,41.0,36.0,60.0,0.26277372262773724,0.29927007299270075,0.4675324675324675,0.5324675324675324
automat,10.0,1.0,15.0,0.038461538461538464,0.38461538461538464,0.09090909090909091,0.9090909090909091
autumn,42.0,36.0,31.0,0.3302752293577982,0.3853211009174312,0.46153846153846156,0.5384615384615384
avail,93.0,96.0,94.0,0.3392226148409894,0.3286219081272085,0.5079365079365079,0.49206349206349204
averag,114.0,114.0,107.0,0.3402985074626866,0.3402985074626866,0.5,0.5
avers,12.0,8.0,13.0,0.24242424242424243,0.36363636363636365,0.4,0.6
avoid,15.0,16.0,15.0,0.34782608695652173,0.32608695652173914,0.5161290322580645,0.4838709677419355
awar,6.0,4.0,2.0,0.3333333333333333,0.5,0.4,0.6
award,4.0,14.0,4.0,0.6363636363636364,0.18181818181818182,0.7777777777777778,0.2222222222222222
away,24.0,30.0,29.0,0.3614457831325301,0.2891566265060241,0.5555555555555556,0.4444444444444444
awe,16.0,8.0,26.0,0.16,0.32,0.3333333333333333,0.6666666666666666
back,111.0,105.0,112.0,0.3201219512195122,0.3384146341463415,0.4861111111111111,0.5138888888888888
backdrop,32.0,26.0,44.0,0.2549019607843137,0.3137254901960784,0.4482758620689655,0.5517241379310345
background,41.0,30.0,15.0,0.3488372093023256,0.47674418604651164,0.4225352112676056,0.5774647887323944
backward,18.0,9.0,4.0,0.2903225806451613,0.5806451612903226,0.3333333333333333,0.6666666666666666
bad,12.0,13.0,13.0,0.34210526315789475,0.3157894736842105,0.52,0.48
balanc,118.0,119.0,114.0,0.33903133903133903,0.33618233618233617,0.5021097046413502,0.4978902953586498
bank,119.0,119.0,118.0,0.3342696629213483,0.3342696629213483,0.5,0.5
barclay,7.0,6.0,13.0,0.23076923076923078,0.2692307692307692,0.46153846153846156,0.5384615384615384
bare,3.0,5.0,6.0,0.35714285714285715,0.21428571428571427,0.625,0.375
bargain,10.0,14.0,13.0,0.3783783783783784,0.2702702702702703,0.5833333333333334,0.4166666666666667
barker,29.0,42.0,8.0,0.5316455696202531,0.3670886075949367,0.5915492957746479,0.4084507042253521
barrel,26.0,21.0,33.0,0.2625,0.325,0.44680851063829785,0.5531914893617021
base,87.0,96.0,96.0,0.34408602150537637,0.3118279569892473,0.5245901639344263,0.47540983606557374
basi,103.0,114.0,112.0,0.3465045592705167,0.3130699088145897,0.5253456221198156,0.47465437788018433
basic,13.0,16.0,4.0,0.48484848484848486,0.3939393939393939,0.5517241379310345,0.4482758620689655
basix,9.0,6.0,13.0,0.21428571428571427,0.32142857142857145,0.4,0.6
basket,1.0,2.0,8.0,0.18181818181818182,0.09090909090909091,0.6666666666666666,0.3333333333333333
bcc,23.0,22.0,20.0,0.3384615384615385,0.35384615384615387,0.4888888888888889,0.5111111111111111
bean,45.0,61.0,22.0,0.4765625,0.3515625,0.5754716981132075,0.42452830188679247
bear,25.0,30.0,24.0,0.379746835443038,0.31645569620253167,0.5454545454545454,0.45454545454545453
becam,21.0,25.0,35.0,0.30864197530864196,0.25925925925925924,0.5434782608695652,0.45652173913043476
becom,77.0,73.0,92.0,0.30165289256198347,0.3181818181818182,0.4866666666666667,0.5133333333333333
began,44.0,22.0,40.0,0.20754716981132076,0.41509433962264153,0.3333333333333333,0.6666666666666666
begin,77.0,85.0,74.0,0.3601694915254237,0.326271186440678,0.5246913580246914,0.47530864197530864
begun,47.0,26.0,44.0,0.2222222222222222,0.4017094017094017,0.3561643835616438,0.6438356164383562
behalf,6.0,4.0,15.0,0.16,0.24,0.4,0.6
behaviour,32.0,40.0,35.0,0.37383177570093457,0.29906542056074764,0.5555555555555556,0.4444444444444444
behind,28.0,10.0,35.0,0.136986301369863,0.3835616438356164,0.2631578947368421,0.7368421052631579
belief,3.0,10.0,6.0,0.5263157894736842,0.15789473684210525,0.7692307692307693,0.23076923076923078
believ,36.0,32.0,26.0,0.3404255319148936,0.3829787234042553,0.47058823529411764,0.5294117647058824
bell,4.0,22.0,0.0,0.8461538461538461,0.15384615384615385,0.8461538461538461,0.15384615384615385
ben,18.0,12.0,38.0,0.17647058823529413,0.2647058823529412,0.4,0.6
benchmark,8.0,5.0,11.0,0.20833333333333334,0.3333333333333333,0.38461538461538464,0.6153846153846154
benefici,5.0,4.0,6.0,0.26666666666666666,0.3333333333333333,0.4444444444444444,0.5555555555555556
benefit,24.0,29.0,51.0,0.27884615384615385,0.23076923076923078,0.5471698113207547,0.4528301886792453
benign,28.0,17.0,6.0,0.3333333333333333,0.5490196078431373,0.37777777777777777,0.6222222222222222
besley,17.0,4.0,4.0,0.16,0.68,0.19047619047619047,0.8095238095238095
best,41.0,30.0,38.0,0.27522935779816515,0.3761467889908257,0.4225352112676056,0.5774647887323944
better,47.0,46.0,40.0,0.3458646616541353,0.3533834586466165,0.4946236559139785,0.5053763440860215
beverag,6.0,8.0,8.0,0.36363636363636365,0.2727272727272727,0.5714285714285714,0.42857142857142855
beyond,44.0,24.0,44.0,0.21428571428571427,0.39285714285714285,0.35294117647058826,0.6470588235294118
bid,4.0,4.0,11.0,0.21052631578947367,0.21052631578947367,0.5,0.5
big,9.0,4.0,0.0,0.3076923076923077,0.6923076923076923,0.3076923076923077,0.6923076923076923
bigger,12.0,9.0,15.0,0.25,0.3333333333333333,0.42857142857142855,0.5714285714285714
biggest,10.0,4.0,6.0,0.2,0.5,0.2857142857142857,0.7142857142857143
bilater,11.0,6.0,6.0,0.2608695652173913,0.4782608695652174,0.35294117647058826,0.6470588235294118
bill,14.0,6.0,15.0,0.17142857142857143,0.4,0.3,0.7
billion,51.0,53.0,96.0,0.265,0.255,0.5096153846153846,0.49038461538461536
bit,6.0,2.0,4.0,0.16666666666666666,0.5,0.25,0.75
blanchflow,18.0,5.0,4.0,0.18518518518518517,0.6666666666666666,0.21739130434782608,0.782608695652174
blue,7.0,10.0,11.0,0.35714285714285715,0.25,0.5882352941176471,0.4117647058823529
bn,4.0,8.0,4.0,0.5,0.25,0.6666666666666666,0.3333333333333333
board,17.0,14.0,11.0,0.3333333333333333,0.40476190476190477,0.45161290322580644,0.5483870967741935
bolster,7.0,13.0,17.0,0.35135135135135137,0.1891891891891892,0.65,0.35
bond,79.0,93.0,96.0,0.34701492537313433,0.2947761194029851,0.5406976744186046,0.45930232558139533
bonu,29.0,25.0,24.0,0.32051282051282054,0.3717948717948718,0.46296296296296297,0.5370370370370371
bonus,56.0,44.0,31.0,0.33587786259541985,0.42748091603053434,0.44,0.56
book,18.0,14.0,17.0,0.2857142857142857,0.3673469387755102,0.4375,0.5625
boom,8.0,4.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666
boost,60.0,72.0,87.0,0.3287671232876712,0.273972602739726,0.5454545454545454,0.45454545454545453
borrow,82.0,65.0,58.0,0.3170731707317073,0.4,0.4421768707482993,0.5578231292517006
bottom,3.0,2.0,11.0,0.125,0.1875,0.4,0.6
bounc,19.0,20.0,26.0,0.3076923076923077,0.2923076923076923,0.5128205128205128,0.48717948717948717
bounceback,6.0,8.0,4.0,0.4444444444444444,0.3333333333333333,0.5714285714285714,0.42857142857142855
bound,2.0,2.0,17.0,0.09523809523809523,0.09523809523809523,0.5,0.5
brazil,10.0,10.0,11.0,0.3225806451612903,0.3225806451612903,0.5,0.5
brazilian,5.0,2.0,4.0,0.18181818181818182,0.45454545454545453,0.2857142857142857,0.7142857142857143
brc,5.0,8.0,8.0,0.38095238095238093,0.23809523809523808,0.6153846153846154,0.38461538461538464
breach,2.0,4.0,13.0,0.21052631578947367,0.10526315789473684,0.6666666666666666,0.3333333333333333
break,8.0,6.0,6.0,0.3,0.4,0.42857142857142855,0.5714285714285714
breakdown,20.0,34.0,29.0,0.40963855421686746,0.24096385542168675,0.6296296296296297,0.37037037037037035
breakeven,4.0,5.0,6.0,0.3333333333333333,0.26666666666666666,0.5555555555555556,0.4444444444444444
brent,25.0,28.0,31.0,0.3333333333333333,0.2976190476190476,0.5283018867924528,0.4716981132075472
brexit,7.0,5.0,20.0,0.15625,0.21875,0.4166666666666667,0.5833333333333334
brief,19.0,8.0,11.0,0.21052631578947367,0.5,0.2962962962962963,0.7037037037037037
briefli,2.0,2.0,13.0,0.11764705882352941,0.11764705882352941,0.5,0.5
bring,45.0,45.0,40.0,0.34615384615384615,0.34615384615384615,0.5,0.5
brisk,3.0,6.0,4.0,0.46153846153846156,0.23076923076923078,0.6666666666666666,0.3333333333333333
british,33.0,17.0,22.0,0.2361111111111111,0.4583333333333333,0.34,0.66
broad,76.0,81.0,69.0,0.3584070796460177,0.336283185840708,0.5159235668789809,0.4840764331210191
broadbent,18.0,12.0,38.0,0.17647058823529413,0.2647058823529412,0.4,0.6
broaden,4.0,1.0,20.0,0.04,0.16,0.2,0.8
broader,34.0,17.0,35.0,0.19767441860465115,0.3953488372093023,0.3333333333333333,0.6666666666666666
broadli,108.0,114.0,110.0,0.3433734939759036,0.3253012048192771,0.5135135135135135,0.4864864864864865
brother,4.0,5.0,2.0,0.45454545454545453,0.36363636363636365,0.5555555555555556,0.4444444444444444
brought,29.0,28.0,31.0,0.3181818181818182,0.32954545454545453,0.49122807017543857,0.5087719298245614
budd,5.0,9.0,4.0,0.5,0.2777777777777778,0.6428571428571429,0.35714285714285715
budget,42.0,34.0,38.0,0.2982456140350877,0.3684210526315789,0.4473684210526316,0.5526315789473685
buffer,8.0,0.0,13.0,0.0,0.38095238095238093,0.0,1.0
build,55.0,41.0,65.0,0.2546583850931677,0.3416149068322981,0.4270833333333333,0.5729166666666666
builder,15.0,8.0,0.0,0.34782608695652173,0.6521739130434783,0.34782608695652173,0.6521739130434783
built,27.0,2.0,17.0,0.043478260869565216,0.5869565217391305,0.06896551724137931,0.9310344827586207
buiter,12.0,10.0,4.0,0.38461538461538464,0.46153846153846156,0.45454545454545453,0.5454545454545454
bulk,3.0,5.0,8.0,0.3125,0.1875,0.625,0.375
bund,9.0,0.0,4.0,0.0,0.6923076923076923,0.0,1.0
buoyanc,12.0,14.0,8.0,0.4117647058823529,0.35294117647058826,0.5384615384615384,0.46153846153846156
buoyant,47.0,45.0,35.0,0.3543307086614173,0.3700787401574803,0.4891304347826087,0.5108695652173914
burden,13.0,14.0,13.0,0.35,0.325,0.5185185185185185,0.48148148148148145
bureau,3.0,6.0,2.0,0.5454545454545454,0.2727272727272727,0.6666666666666666,0.3333333333333333
busi,113.0,117.0,116.0,0.33815028901734107,0.3265895953757225,0.508695652173913,0.49130434782608695
buy,24.0,17.0,11.0,0.3269230769230769,0.46153846153846156,0.4146341463414634,0.5853658536585366
buyer,19.0,13.0,29.0,0.21311475409836064,0.3114754098360656,0.40625,0.59375
caixin,4.0,0.0,11.0,0.0,0.26666666666666666,0.0,1.0
calcul,22.0,14.0,44.0,0.175,0.275,0.3888888888888889,0.6111111111111112
calibr,10.0,2.0,4.0,0.125,0.625,0.16666666666666666,0.8333333333333334
call,12.0,9.0,6.0,0.3333333333333333,0.4444444444444444,0.42857142857142855,0.5714285714285714
came,12.0,12.0,11.0,0.34285714285714286,0.34285714285714286,0.5,0.5
candid,3.0,6.0,2.0,0.5454545454545454,0.2727272727272727,0.6666666666666666,0.3333333333333333
cannot,0.0,10.0,2.0,0.8333333333333334,0.0,1.0,0.0
cap,6.0,1.0,17.0,0.041666666666666664,0.25,0.14285714285714285,0.8571428571428571
capac,96.0,96.0,98.0,0.3310344827586207,0.3310344827586207,0.5,0.5
capit,80.0,78.0,85.0,0.32098765432098764,0.3292181069958848,0.4936708860759494,0.5063291139240507
capitalis,3.0,4.0,8.0,0.26666666666666666,0.2,0.5714285714285714,0.42857142857142855
captur,11.0,10.0,6.0,0.37037037037037035,0.4074074074074074,0.47619047619047616,0.5238095238095238
car,45.0,56.0,40.0,0.3971631205673759,0.3191489361702128,0.5544554455445545,0.44554455445544555
card,4.0,18.0,11.0,0.5454545454545454,0.12121212121212122,0.8181818181818182,0.18181818181818182
care,17.0,9.0,13.0,0.23076923076923078,0.4358974358974359,0.34615384615384615,0.6538461538461539
carri,20.0,12.0,17.0,0.24489795918367346,0.40816326530612246,0.375,0.625
case,102.0,92.0,101.0,0.31186440677966104,0.34576271186440677,0.4742268041237113,0.5257731958762887
cash,25.0,14.0,44.0,0.1686746987951807,0.30120481927710846,0.358974358974359,0.6410256410256411
categori,8.0,5.0,8.0,0.23809523809523808,0.38095238095238093,0.38461538461538464,0.6153846153846154
caus,62.0,52.0,62.0,0.29545454545454547,0.3522727272727273,0.45614035087719296,0.543859649122807
caution,17.0,24.0,13.0,0.4444444444444444,0.3148148148148148,0.5853658536585366,0.4146341463414634
cautiou,10.0,17.0,8.0,0.4857142857142857,0.2857142857142857,0.6296296296296297,0.37037037037037035
cautious,4.0,6.0,4.0,0.42857142857142855,0.2857142857142857,0.6,0.4
cbi,87.0,74.0,67.0,0.32456140350877194,0.3815789473684211,0.45962732919254656,0.5403726708074534
cd,8.0,5.0,8.0,0.23809523809523808,0.38095238095238093,0.38461538461538464,0.6153846153846154
ceas,6.0,4.0,11.0,0.19047619047619047,0.2857142857142857,0.4,0.6
ceil,4.0,2.0,13.0,0.10526315789473684,0.21052631578947367,0.3333333333333333,0.6666666666666666
cent,6.0,2.0,13.0,0.09523809523809523,0.2857142857142857,0.25,0.75
centr,8.0,16.0,13.0,0.43243243243243246,0.21621621621621623,0.6666666666666666,0.3333333333333333
central,113.0,108.0,116.0,0.32047477744807124,0.3353115727002967,0.48868778280542985,0.5113122171945701
certain,18.0,14.0,13.0,0.3111111111111111,0.4,0.4375,0.5625
certainti,2.0,2.0,8.0,0.16666666666666666,0.16666666666666666,0.5,0.5
cfo,4.0,1.0,20.0,0.04,0.16,0.2,0.8
chain,38.0,26.0,20.0,0.30952380952380953,0.4523809523809524,0.40625,0.59375
