,negative count,postive count,neutral count,p percentage,n percentage,p percentage no neutral,n percentage no neutral
unwound,8.0,1.0,2.0,0.09090909090909091,0.7272727272727273,0.1111111111111111,0.8888888888888888
updat,9.0,3.0,10.0,0.13636363636363635,0.4090909090909091,0.25,0.75
upon,6.0,5.0,2.0,0.38461538461538464,0.46153846153846156,0.45454545454545453,0.5454545454545454
upsid,76.0,47.0,20.0,0.32867132867132864,0.5314685314685315,0.3821138211382114,0.6178861788617886
upward,51.0,38.0,21.0,0.34545454545454546,0.4636363636363636,0.42696629213483145,0.5730337078651685
use,24.0,13.0,12.0,0.2653061224489796,0.4897959183673469,0.35135135135135137,0.6486486486486487
usual,10.0,8.0,6.0,0.3333333333333333,0.4166666666666667,0.4444444444444444,0.5555555555555556
util,15.0,3.0,6.0,0.125,0.625,0.16666666666666666,0.8333333333333334
utilis,12.0,8.0,4.0,0.3333333333333333,0.5,0.4,0.6
vacanc,8.0,1.0,5.0,0.07142857142857142,0.5714285714285714,0.1111111111111111,0.8888888888888888
valu,8.0,5.0,12.0,0.2,0.32,0.38461538461538464,0.6153846153846154
vari,10.0,3.0,3.0,0.1875,0.625,0.23076923076923078,0.7692307692307693
variabl,5.0,3.0,5.0,0.23076923076923078,0.38461538461538464,0.375,0.625
varieti,4.0,5.0,2.0,0.45454545454545453,0.36363636363636365,0.5555555555555556,0.4444444444444444
variou,23.0,22.0,9.0,0.4074074074074074,0.42592592592592593,0.4888888888888889,0.5111111111111111
vat,13.0,11.0,2.0,0.4230769230769231,0.5,0.4583333333333333,0.5416666666666666
via,3.0,4.0,9.0,0.25,0.1875,0.5714285714285714,0.42857142857142855
vicker,10.0,8.0,2.0,0.4,0.5,0.4444444444444444,0.5555555555555556
view,89.0,63.0,39.0,0.3298429319371728,0.46596858638743455,0.4144736842105263,0.5855263157894737
vliegh,6.0,6.0,7.0,0.3157894736842105,0.3157894736842105,0.5,0.5
volatil,41.0,31.0,33.0,0.29523809523809524,0.3904761904761905,0.4305555555555556,0.5694444444444444
vote,118.0,89.0,54.0,0.34099616858237547,0.4521072796934866,0.42995169082125606,0.5700483091787439
vulner,14.0,3.0,9.0,0.11538461538461539,0.5384615384615384,0.17647058823529413,0.8235294117647058
wadhwani,22.0,1.0,2.0,0.04,0.88,0.043478260869565216,0.9565217391304348
wage,70.0,40.0,32.0,0.28169014084507044,0.49295774647887325,0.36363636363636365,0.6363636363636364
wait,35.0,21.0,8.0,0.328125,0.546875,0.375,0.625
wane,14.0,8.0,5.0,0.2962962962962963,0.5185185185185185,0.36363636363636365,0.6363636363636364
warrant,44.0,47.0,19.0,0.42727272727272725,0.4,0.5164835164835165,0.4835164835164835
way,39.0,24.0,41.0,0.23076923076923078,0.375,0.38095238095238093,0.6190476190476191
weak,75.0,58.0,41.0,0.3333333333333333,0.43103448275862066,0.43609022556390975,0.5639097744360902
weaken,52.0,28.0,24.0,0.2692307692307692,0.5,0.35,0.65
weaker,69.0,56.0,31.0,0.358974358974359,0.4423076923076923,0.448,0.552
weal,18.0,13.0,11.0,0.30952380952380953,0.42857142857142855,0.41935483870967744,0.5806451612903226
wealth,10.0,5.0,4.0,0.2631578947368421,0.5263157894736842,0.3333333333333333,0.6666666666666666
weather,6.0,3.0,4.0,0.23076923076923078,0.46153846153846156,0.3333333333333333,0.6666666666666666
week,10.0,3.0,11.0,0.125,0.4166666666666667,0.23076923076923078,0.7692307692307693
weekli,4.0,3.0,7.0,0.21428571428571427,0.2857142857142857,0.42857142857142855,0.5714285714285714
weigh,33.0,13.0,21.0,0.19402985074626866,0.4925373134328358,0.2826086956521739,0.717391304347826
weight,57.0,50.0,19.0,0.3968253968253968,0.4523809523809524,0.4672897196261682,0.5327102803738317
welcom,5.0,1.0,5.0,0.09090909090909091,0.45454545454545453,0.16666666666666666,0.8333333333333334
well,60.0,45.0,34.0,0.3237410071942446,0.4316546762589928,0.42857142857142855,0.5714285714285714
whatev,11.0,0.0,2.0,0.0,0.8461538461538461,0.0,1.0
whether,56.0,40.0,34.0,0.3076923076923077,0.4307692307692308,0.4166666666666667,0.5833333333333334
whole,16.0,9.0,8.0,0.2727272727272727,0.48484848484848486,0.36,0.64
wide,14.0,9.0,12.0,0.2571428571428571,0.4,0.391304347826087,0.6086956521739131
widen,7.0,1.0,5.0,0.07692307692307693,0.5384615384615384,0.125,0.875
wider,10.0,3.0,5.0,0.16666666666666666,0.5555555555555556,0.23076923076923078,0.7692307692307693
widespread,5.0,3.0,4.0,0.25,0.4166666666666667,0.375,0.625
willem,12.0,8.0,2.0,0.36363636363636365,0.5454545454545454,0.4,0.6
withdraw,14.0,25.0,9.0,0.5208333333333334,0.2916666666666667,0.6410256410256411,0.358974358974359
within,19.0,20.0,20.0,0.3389830508474576,0.3220338983050847,0.5128205128205128,0.48717948717948717
without,33.0,22.0,14.0,0.3188405797101449,0.4782608695652174,0.4,0.6
work,18.0,16.0,13.0,0.3404255319148936,0.3829787234042553,0.47058823529411764,0.5294117647058824
worker,2.0,6.0,5.0,0.46153846153846156,0.15384615384615385,0.75,0.25
world,71.0,50.0,14.0,0.37037037037037035,0.5259259259259259,0.4132231404958678,0.5867768595041323
wors,8.0,4.0,2.0,0.2857142857142857,0.5714285714285714,0.3333333333333333,0.6666666666666666
worsen,13.0,4.0,2.0,0.21052631578947367,0.6842105263157895,0.23529411764705882,0.7647058823529411
would,118.0,89.0,53.0,0.3423076923076923,0.45384615384615384,0.42995169082125606,0.5700483091787439
year,107.0,76.0,50.0,0.3261802575107296,0.4592274678111588,0.41530054644808745,0.5846994535519126
yet,39.0,44.0,20.0,0.42718446601941745,0.3786407766990291,0.5301204819277109,0.46987951807228917
yield,40.0,26.0,28.0,0.2765957446808511,0.425531914893617,0.3939393939393939,0.6060606060606061
zero,10.0,0.0,8.0,0.0,0.5555555555555556,0.0,1.0
