,negative count,postive count,neutral count,negative count idf,postive count idf,p/n difference,p percentage,n percentage
transitori,1.0,1.0,2.0,0.0,0.0,0.0,0.25,0.25
transmiss,1.0,0.0,1.0,1.0055749596304214e-05,0.0,-1.0,0.0,0.5
transmit,1.0,0.0,1.0,5.027874798152107e-06,0.0,-1.0,0.0,0.5
transpar,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
transport,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
travel,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
treasuri,7.0,16.0,14.0,0.0,0.0,9.0,0.43243243243243246,0.1891891891891892
treat,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
treati,0.0,1.0,0.0,0.0,2.2930804763765196e-05,1.0,1.0,0.0
treatment,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
trend,14.0,16.0,12.0,0.0,0.0,2.0,0.38095238095238093,0.3333333333333333
tri,1.0,1.0,0.0,5.027874798152107e-06,8.463077764967617e-06,0.0,0.5,0.5
trial,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
trigger,6.0,8.0,1.0,0.0,0.0,2.0,0.5333333333333333,0.4
trillion,1.0,0.0,0.0,2.7246167074189102e-05,0.0,-1.0,0.0,1.0
trip,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
tropic,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
troubl,2.0,0.0,0.0,4.086925061128365e-05,0.0,-2.0,0.0,1.0
trough,2.0,7.0,8.0,0.0,0.0,5.0,0.4117647058823529,0.11764705882352941
true,1.0,0.0,1.0,1.0055749596304214e-05,0.0,-1.0,0.0,0.5
truli,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
trust,1.0,2.0,0.0,5.027874798152107e-06,1.6926155529935234e-05,1.0,0.6666666666666666,0.3333333333333333
truth,0.0,1.0,0.0,0.0,2.2930804763765196e-05,1.0,1.0,0.0
tsb,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
tsunami,0.0,1.0,0.0,0.0,2.2930804763765196e-05,1.0,1.0,0.0
tuition,0.0,1.0,0.0,0.0,2.2930804763765196e-05,1.0,1.0,0.0
turbul,6.0,3.0,5.0,0.0,0.0,-3.0,0.21428571428571427,0.42857142857142855
turkey,1.0,0.0,1.0,1.0055749596304214e-05,0.0,-1.0,0.0,0.5
turkish,1.0,0.0,0.0,2.7246167074189102e-05,0.0,-1.0,0.0,1.0
turmoil,2.0,1.0,0.0,2.0111499192608427e-05,8.463077764967617e-06,-1.0,0.3333333333333333,0.6666666666666666
turn,11.0,5.0,17.0,0.0,0.0,-6.0,0.15151515151515152,0.3333333333333333
turnaround,0.0,2.0,1.0,0.0,1.6926155529935234e-05,2.0,0.6666666666666666,0.0
turnov,0.0,2.0,0.0,0.0,4.586160952753039e-05,2.0,1.0,0.0
twelv,12.0,9.0,21.0,0.0,0.0,-3.0,0.21428571428571427,0.2857142857142857
twice,1.0,1.0,0.0,1.0055749596304214e-05,8.463077764967617e-06,0.0,0.5,0.5
two,23.0,25.0,20.0,0.0,0.0,2.0,0.36764705882352944,0.3382352941176471
type,1.0,1.0,0.0,1.0055749596304214e-05,8.463077764967617e-06,0.0,0.5,0.5
typic,4.0,2.0,2.0,0.0,0.0,-2.0,0.25,0.5
u,93.0,115.0,106.0,0.0,0.0,22.0,0.3662420382165605,0.2961783439490446
uk,122.0,150.0,162.0,0.0,0.0,28.0,0.3456221198156682,0.28110599078341014
ukrain,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
ultim,1.0,0.0,0.0,2.7246167074189102e-05,0.0,-1.0,0.0,1.0
unabl,2.0,0.0,0.0,4.086925061128365e-05,0.0,-2.0,0.0,1.0
unadjust,1.0,1.0,0.0,5.027874798152107e-06,8.463077764967617e-06,0.0,0.5,0.5
unaffect,0.0,1.0,1.0,0.0,8.463077764967617e-06,1.0,0.5,0.0
unanim,2.0,2.0,0.0,2.0111499192608427e-05,1.6926155529935234e-05,0.0,0.5,0.5
unanticip,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
uncertain,8.0,6.0,5.0,0.0,0.0,-2.0,0.3157894736842105,0.42105263157894735
uncertainti,31.0,29.0,25.0,0.0,0.0,-2.0,0.3411764705882353,0.36470588235294116
unchang,26.0,34.0,35.0,0.0,0.0,8.0,0.35789473684210527,0.2736842105263158
unclear,6.0,9.0,0.0,5.027874798152107e-05,7.616769988470857e-05,3.0,0.6,0.4
unconnect,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
unconvinc,0.0,1.0,0.0,0.0,2.2930804763765196e-05,1.0,1.0,0.0
uncov,0.0,2.0,0.0,0.0,4.586160952753039e-05,2.0,1.0,0.0
underestim,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
underlay,1.0,0.0,0.0,2.7246167074189102e-05,0.0,-1.0,0.0,1.0
underli,10.0,7.0,6.0,0.0,0.0,-3.0,0.30434782608695654,0.43478260869565216
underperform,1.0,4.0,5.0,0.0,0.0,3.0,0.4,0.1
underpin,4.0,4.0,3.0,0.0,0.0,0.0,0.36363636363636365,0.36363636363636365
undershoot,2.0,0.0,0.0,5.4492334148378203e-05,0.0,-2.0,0.0,1.0
understand,0.0,1.0,0.0,0.0,2.2930804763765196e-05,1.0,1.0,0.0
understood,1.0,1.0,0.0,1.0055749596304214e-05,8.463077764967617e-06,0.0,0.5,0.5
undertak,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
undertaken,0.0,3.0,1.0,0.0,2.5389233294902856e-05,3.0,0.75,0.0
underutilis,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
undervalu,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
underway,1.0,0.0,1.0,1.0055749596304214e-05,0.0,-1.0,0.0,0.5
undesir,1.0,0.0,1.0,5.027874798152107e-06,0.0,-1.0,0.0,0.5
unduli,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unemploy,20.0,4.0,27.0,0.0,0.0,-16.0,0.0784313725490196,0.39215686274509803
unev,0.0,1.0,0.0,0.0,2.2930804763765196e-05,1.0,1.0,0.0
unevenli,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
unexpect,4.0,0.0,2.0,3.0167248788912643e-05,0.0,-4.0,0.0,0.6666666666666666
unexpectedli,2.0,3.0,5.0,0.0,0.0,1.0,0.3,0.2
unfold,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
unfortun,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
unguarante,0.0,1.0,1.0,0.0,8.463077764967617e-06,1.0,0.5,0.0
uniformli,0.0,1.0,1.0,0.0,8.463077764967617e-06,1.0,0.5,0.0
uninsur,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
union,8.0,8.0,15.0,0.0,0.0,0.0,0.25806451612903225,0.25806451612903225
unionis,1.0,0.0,0.0,2.7246167074189102e-05,0.0,-1.0,0.0,1.0
uniqu,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unit,180.0,208.0,189.0,0.0,0.0,28.0,0.36048526863084923,0.3119584055459272
univers,1.0,0.0,2.0,5.027874798152107e-06,0.0,-1.0,0.0,0.3333333333333333
unknown,0.0,1.0,0.0,0.0,2.2930804763765196e-05,1.0,1.0,0.0
unless,2.0,0.0,0.0,4.086925061128365e-05,0.0,-2.0,0.0,1.0
unlik,4.0,4.0,2.0,0.0,0.0,0.0,0.4,0.4
unnecessarili,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
unobserv,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
unplan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unpreced,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
unpredict,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unprofit,0.0,1.0,1.0,0.0,8.463077764967617e-06,1.0,0.5,0.0
unrel,1.0,1.0,0.0,5.027874798152107e-06,8.463077764967617e-06,0.0,0.5,0.5
unsecur,17.0,7.0,18.0,0.0,0.0,-10.0,0.16666666666666666,0.40476190476190477
unsettl,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
unsur,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
unsustain,2.0,1.0,1.0,0.0,0.0,-1.0,0.25,0.5
unus,1.0,0.0,1.0,5.027874798152107e-06,0.0,-1.0,0.0,0.5
unusu,7.0,10.0,7.0,0.0,0.0,3.0,0.4166666666666667,0.2916666666666667
unwil,1.0,0.0,0.0,2.7246167074189102e-05,0.0,-1.0,0.0,1.0
unwind,5.0,7.0,8.0,0.0,0.0,2.0,0.35,0.25
unwound,4.0,3.0,7.0,0.0,0.0,-1.0,0.21428571428571427,0.2857142857142857
upbeat,0.0,1.0,1.0,0.0,8.463077764967617e-06,1.0,0.5,0.0
updat,1.0,0.0,2.0,5.027874798152107e-06,0.0,-1.0,0.0,0.3333333333333333
upheav,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
upon,1.0,3.0,0.0,5.027874798152107e-06,2.5389233294902856e-05,2.0,0.75,0.25
upper,0.0,1.0,1.0,0.0,8.463077764967617e-06,1.0,0.5,0.0
upsid,5.0,2.0,3.0,0.0,0.0,-3.0,0.2,0.5
upsurg,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
upsw,1.0,0.0,1.0,5.027874798152107e-06,0.0,-1.0,0.0,0.5
uptick,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
upward,10.0,20.0,14.0,0.0,0.0,10.0,0.45454545454545453,0.22727272727272727
urban,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
usa,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
use,12.0,13.0,9.0,0.0,0.0,1.0,0.38235294117647056,0.35294117647058826
usual,4.0,3.0,2.0,0.0,0.0,-1.0,0.3333333333333333,0.4444444444444444
util,1.0,0.0,1.0,5.027874798152107e-06,0.0,-1.0,0.0,0.5
utilis,0.0,1.0,0.0,0.0,2.2930804763765196e-05,1.0,1.0,0.0
vacanc,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
valid,0.0,1.0,0.0,0.0,2.2930804763765196e-05,1.0,1.0,0.0
valu,13.0,12.0,7.0,0.0,0.0,-1.0,0.375,0.40625
valuabl,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
valuat,1.0,0.0,3.0,5.027874798152107e-06,0.0,-1.0,0.0,0.25
vari,2.0,3.0,0.0,1.5083624394456321e-05,2.5389233294902856e-05,1.0,0.6,0.4
variabl,4.0,2.0,0.0,3.0167248788912643e-05,1.6926155529935234e-05,-2.0,0.3333333333333333,0.6666666666666666
variant,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
variat,1.0,1.0,0.0,5.027874798152107e-06,8.463077764967617e-06,0.0,0.5,0.5
varieti,2.0,2.0,3.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857
variou,6.0,8.0,1.0,0.0,0.0,2.0,0.5333333333333333,0.4
vast,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
vat,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
vehicl,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
veloc,2.0,2.0,3.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857
vi,1.0,0.0,0.0,2.7246167074189102e-05,0.0,-1.0,0.0,1.0
via,5.0,2.0,5.0,0.0,0.0,-3.0,0.16666666666666666,0.4166666666666667
viabl,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
view,40.0,41.0,32.0,0.0,0.0,1.0,0.36283185840707965,0.35398230088495575
virtual,1.0,0.0,0.0,2.7246167074189102e-05,0.0,-1.0,0.0,1.0
viru,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
visibl,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
vix,1.0,2.0,7.0,0.0,0.0,1.0,0.2,0.1
volatil,59.0,49.0,69.0,0.0,0.0,-10.0,0.2768361581920904,0.3333333333333333
volum,7.0,5.0,6.0,0.0,0.0,-2.0,0.2777777777777778,0.3888888888888889
vote,9.0,3.0,5.0,0.0,0.0,-6.0,0.17647058823529413,0.5294117647058824
vulner,7.0,2.0,0.0,5.530662277967317e-05,1.6926155529935234e-05,-5.0,0.2222222222222222,0.7777777777777778
wage,13.0,11.0,2.0,0.0,0.0,-2.0,0.4230769230769231,0.5
wait,2.0,1.0,0.0,1.5083624394456321e-05,8.463077764967617e-06,-1.0,0.3333333333333333,0.6666666666666666
waiver,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
wake,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
wale,1.0,0.0,1.0,1.0055749596304214e-05,0.0,-1.0,0.0,0.5
walk,0.0,1.0,0.0,0.0,2.2930804763765196e-05,1.0,1.0,0.0
wane,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
want,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
war,1.0,0.0,1.0,5.027874798152107e-06,0.0,-1.0,0.0,0.5
ward,0.0,1.0,0.0,0.0,2.2930804763765196e-05,1.0,1.0,0.0
warm,1.0,0.0,1.0,5.027874798152107e-06,0.0,-1.0,0.0,0.5
warn,3.0,2.0,0.0,2.5139373990760535e-05,1.6926155529935234e-05,-1.0,0.4,0.6
warrant,3.0,3.0,0.0,2.5139373990760535e-05,2.5389233294902856e-05,0.0,0.5,0.5
wash,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
washington,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
watch,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
way,4.0,2.0,5.0,0.0,0.0,-2.0,0.18181818181818182,0.36363636363636365
weak,18.0,15.0,15.0,0.0,0.0,-3.0,0.3125,0.375
weaken,15.0,11.0,13.0,0.0,0.0,-4.0,0.28205128205128205,0.38461538461538464
weaker,19.0,14.0,20.0,0.0,0.0,-5.0,0.2641509433962264,0.3584905660377358
wealth,8.0,3.0,8.0,0.0,0.0,-5.0,0.15789473684210525,0.42105263157894735
weather,2.0,1.0,1.0,0.0,0.0,-1.0,0.25,0.5
wedg,0.0,1.0,1.0,0.0,8.463077764967617e-06,1.0,0.5,0.0
week,8.0,4.0,10.0,0.0,0.0,-4.0,0.18181818181818182,0.36363636363636365
weigh,3.0,2.0,2.0,0.0,0.0,-1.0,0.2857142857142857,0.42857142857142855
weight,20.0,17.0,22.0,0.0,0.0,-3.0,0.288135593220339,0.3389830508474576
welcom,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
welfar,1.0,0.0,0.0,2.7246167074189102e-05,0.0,-1.0,0.0,1.0
well,24.0,20.0,22.0,0.0,0.0,-4.0,0.30303030303030304,0.36363636363636365
went,1.0,0.0,0.0,2.7246167074189102e-05,0.0,-1.0,0.0,1.0
weo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
whatev,1.0,1.0,0.0,1.0055749596304214e-05,8.463077764967617e-06,0.0,0.5,0.5
wherea,2.0,3.0,3.0,0.0,0.0,1.0,0.375,0.25
whether,18.0,15.0,7.0,0.0,0.0,-3.0,0.375,0.45
whole,11.0,17.0,15.0,0.0,0.0,6.0,0.3953488372093023,0.2558139534883721
wholesal,2.0,4.0,12.0,0.0,0.0,2.0,0.2222222222222222,0.1111111111111111
wholli,0.0,1.0,0.0,0.0,2.2930804763765196e-05,1.0,1.0,0.0
whose,1.0,0.0,1.0,1.0055749596304214e-05,0.0,-1.0,0.0,0.5
wide,10.0,12.0,2.0,0.0,0.0,2.0,0.5,0.4166666666666667
widen,19.0,15.0,16.0,0.0,0.0,-4.0,0.3,0.38
wider,7.0,1.0,5.0,0.0,0.0,-6.0,0.07692307692307693,0.5384615384615384
widespread,3.0,2.0,5.0,0.0,0.0,-1.0,0.2,0.3
widest,1.0,1.0,0.0,5.027874798152107e-06,8.463077764967617e-06,0.0,0.5,0.5
widow,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
will,0.0,1.0,1.0,0.0,8.463077764967617e-06,1.0,0.5,0.0
willing,1.0,1.0,0.0,1.0055749596304214e-05,8.463077764967617e-06,0.0,0.5,0.5
wilshir,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
windfal,2.0,0.0,1.0,2.0111499192608427e-05,0.0,-2.0,0.0,0.6666666666666666
window,1.0,0.0,0.0,2.7246167074189102e-05,0.0,-1.0,0.0,1.0
winter,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
withdraw,7.0,6.0,8.0,0.0,0.0,-1.0,0.2857142857142857,0.3333333333333333
withdrawn,1.0,3.0,0.0,5.027874798152107e-06,2.5389233294902856e-05,2.0,0.75,0.25
within,11.0,24.0,12.0,0.0,0.0,13.0,0.5106382978723404,0.23404255319148937
without,4.0,2.0,2.0,0.0,0.0,-2.0,0.25,0.5
withstand,1.0,1.0,0.0,1.0055749596304214e-05,8.463077764967617e-06,0.0,0.5,0.5
woman,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
wood,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
wore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
work,8.0,6.0,7.0,0.0,0.0,-2.0,0.2857142857142857,0.38095238095238093
worker,0.0,1.0,1.0,0.0,8.463077764967617e-06,1.0,0.5,0.0
workforc,0.0,1.0,0.0,0.0,2.2930804763765196e-05,1.0,1.0,0.0
world,11.0,21.0,14.0,0.0,0.0,10.0,0.45652173913043476,0.2391304347826087
worldwid,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
worri,2.0,0.0,0.0,4.086925061128365e-05,0.0,-2.0,0.0,1.0
wors,1.0,0.0,0.0,2.7246167074189102e-05,0.0,-1.0,0.0,1.0
worsen,3.0,2.0,1.0,0.0,0.0,-1.0,0.3333333333333333,0.5
worst,0.0,2.0,1.0,0.0,1.6926155529935234e-05,2.0,0.6666666666666666,0.0
worth,1.0,0.0,0.0,2.7246167074189102e-05,0.0,-1.0,0.0,1.0
worthi,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
would,127.0,117.0,75.0,0.0,0.0,-10.0,0.3667711598746082,0.3981191222570533
write,4.0,0.0,2.0,3.0167248788912643e-05,0.0,-4.0,0.0,0.6666666666666666
year,154.0,149.0,221.0,0.0,0.0,-5.0,0.28435114503816794,0.29389312977099236
yen,8.0,11.0,7.0,0.0,0.0,3.0,0.4230769230769231,0.3076923076923077
yet,10.0,6.0,2.0,0.0,0.0,-4.0,0.3333333333333333,0.5555555555555556
yield,109.0,203.0,152.0,0.0,0.0,94.0,0.4375,0.2349137931034483
york,1.0,0.0,2.0,5.027874798152107e-06,0.0,-1.0,0.0,0.3333333333333333
yougov,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
young,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
zero,4.0,2.0,1.0,0.0,0.0,-2.0,0.2857142857142857,0.5714285714285714
zone,0.0,1.0,0.0,0.0,2.2930804763765196e-05,1.0,1.0,0.0
