,negative count,postive count,neutral count,negative count idf,postive count idf,p/n difference,p percentage,n percentage
strategi,1.0,1.0,0.0,4.168333744956356e-06,6.225165590401289e-06,0.0,0.5,0.5
stream,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
street,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
strength,18.0,16.0,19.0,0.0,0.0,-2.0,0.3018867924528302,0.33962264150943394
strengthen,12.0,9.0,13.0,0.0,0.0,-3.0,0.2647058823529412,0.35294117647058826
stress,1.0,0.0,3.0,8.336667489912712e-06,0.0,-1.0,0.0,0.25
strike,4.0,3.0,8.0,0.0,0.0,-1.0,0.2,0.26666666666666666
strikingli,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
strip,1.0,2.0,4.0,0.0,0.0,1.0,0.2857142857142857,0.14285714285714285
strong,25.0,17.0,27.0,0.0,0.0,-8.0,0.2463768115942029,0.36231884057971014
stronger,31.0,25.0,40.0,0.0,0.0,-6.0,0.2604166666666667,0.3229166666666667
strongest,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
strongli,9.0,4.0,7.0,0.0,0.0,-5.0,0.2,0.45
struck,0.0,4.0,0.0,0.0,6.746862583089935e-05,4.0,1.0,0.0
structur,10.0,15.0,8.0,0.0,0.0,5.0,0.45454545454545453,0.30303030303030304
struggl,0.0,1.0,1.0,0.0,6.225165590401289e-06,1.0,0.5,0.0
stubbornli,0.0,1.0,0.0,0.0,1.6867156457724837e-05,1.0,1.0,0.0
student,1.0,2.0,3.0,0.0,0.0,1.0,0.3333333333333333,0.16666666666666666
studi,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
sub,3.0,0.0,4.0,1.6673334979825424e-05,0.0,-3.0,0.0,0.42857142857142855
subdu,31.0,29.0,42.0,0.0,0.0,-2.0,0.28431372549019607,0.30392156862745096
subject,4.0,2.0,1.0,0.0,0.0,-2.0,0.2857142857142857,0.5714285714285714
subscript,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
subsector,0.0,1.0,0.0,0.0,1.6867156457724837e-05,1.0,1.0,0.0
subsequ,7.0,7.0,9.0,0.0,0.0,0.0,0.30434782608695654,0.30434782608695654
subsid,0.0,1.0,0.0,0.0,1.6867156457724837e-05,1.0,1.0,0.0
substanti,19.0,24.0,9.0,0.0,0.0,5.0,0.46153846153846156,0.36538461538461536
substitut,1.0,1.0,0.0,4.168333744956356e-06,6.225165590401289e-06,0.0,0.5,0.5
subtract,1.0,0.0,5.0,4.168333744956356e-06,0.0,-1.0,0.0,0.16666666666666666
succeed,0.0,1.0,0.0,0.0,1.6867156457724837e-05,1.0,1.0,0.0
success,3.0,4.0,0.0,2.084166872478178e-05,2.4900662361605155e-05,1.0,0.5714285714285714,0.42857142857142855
suddenli,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
suffer,0.0,2.0,0.0,0.0,3.3734312915449675e-05,2.0,1.0,0.0
suffici,2.0,5.0,4.0,0.0,0.0,3.0,0.45454545454545453,0.18181818181818182
suggest,167.0,157.0,139.0,0.0,0.0,-10.0,0.3390928725701944,0.36069114470842334
suit,0.0,2.0,1.0,0.0,1.2450331180802577e-05,2.0,0.6666666666666666,0.0
suitabl,1.0,3.0,1.0,0.0,0.0,2.0,0.6,0.2
sum,0.0,1.0,0.0,0.0,1.6867156457724837e-05,1.0,1.0,0.0
summari,1.0,2.0,3.0,0.0,0.0,1.0,0.3333333333333333,0.16666666666666666
summaris,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
summer,13.0,9.0,15.0,0.0,0.0,-4.0,0.24324324324324326,0.35135135135135137
supermarket,1.0,1.0,4.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666
supplement,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
supplementari,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
suppli,52.0,70.0,53.0,0.0,0.0,18.0,0.4,0.29714285714285715
supplier,7.0,1.0,0.0,4.168333744956356e-05,6.225165590401289e-06,-6.0,0.125,0.875
support,11.0,5.0,9.0,0.0,0.0,-6.0,0.2,0.44
suppos,2.0,0.0,5.0,1.2505001234869067e-05,0.0,-2.0,0.0,0.2857142857142857
supposedli,0.0,1.0,0.0,0.0,1.6867156457724837e-05,1.0,1.0,0.0
suppress,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
sure,1.0,0.0,0.0,2.258829469616108e-05,0.0,-1.0,0.0,1.0
surpris,16.0,12.0,5.0,0.0,0.0,-4.0,0.36363636363636365,0.48484848484848486
surprisingli,8.0,9.0,9.0,0.0,0.0,1.0,0.34615384615384615,0.3076923076923077
surround,3.0,3.0,4.0,0.0,0.0,0.0,0.3,0.3
survey,282.0,250.0,224.0,0.0,0.0,-32.0,0.3306878306878307,0.373015873015873
surviv,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
suscept,1.0,0.0,0.0,2.258829469616108e-05,0.0,-1.0,0.0,1.0
suspend,0.0,1.0,0.0,0.0,1.6867156457724837e-05,1.0,1.0,0.0
sustain,12.0,19.0,11.0,0.0,0.0,7.0,0.4523809523809524,0.2857142857142857
swap,4.0,3.0,11.0,0.0,0.0,-1.0,0.16666666666666666,0.2222222222222222
swell,0.0,1.0,0.0,0.0,1.6867156457724837e-05,1.0,1.0,0.0
swing,0.0,1.0,0.0,0.0,1.6867156457724837e-05,1.0,1.0,0.0
switch,3.0,2.0,1.0,0.0,0.0,-1.0,0.3333333333333333,0.5
symmetr,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
symptom,1.0,0.0,0.0,2.258829469616108e-05,0.0,-1.0,0.0,1.0
system,3.0,1.0,3.0,0.0,0.0,-2.0,0.14285714285714285,0.42857142857142855
systemat,1.0,1.0,0.0,4.168333744956356e-06,6.225165590401289e-06,0.0,0.5,0.5
tabl,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
tail,2.0,0.0,0.0,3.388244204424162e-05,0.0,-2.0,0.0,1.0
tailor,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
take,23.0,21.0,18.0,0.0,0.0,-2.0,0.3387096774193548,0.3709677419354839
taken,18.0,14.0,18.0,0.0,0.0,-4.0,0.28,0.36
talk,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
tandem,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
target,62.0,81.0,108.0,0.0,0.0,19.0,0.32270916334661354,0.24701195219123506
tariff,6.0,0.0,0.0,0.00010164732613272487,0.0,-6.0,0.0,1.0
task,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
tax,12.0,25.0,13.0,0.0,0.0,13.0,0.5,0.24
teacher,0.0,1.0,1.0,0.0,6.225165590401289e-06,1.0,0.5,0.0
techniqu,1.0,0.0,1.0,4.168333744956356e-06,0.0,-1.0,0.0,0.5
technolog,4.0,1.0,3.0,0.0,0.0,-3.0,0.125,0.5
telephon,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
televis,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
tell,3.0,1.0,3.0,0.0,0.0,-2.0,0.14285714285714285,0.42857142857142855
temper,0.0,1.0,1.0,0.0,6.225165590401289e-06,1.0,0.5,0.0
temporari,24.0,36.0,22.0,0.0,0.0,12.0,0.43902439024390244,0.2926829268292683
temporarili,5.0,11.0,8.0,0.0,0.0,6.0,0.4583333333333333,0.20833333333333334
ten,15.0,12.0,27.0,0.0,0.0,-3.0,0.2222222222222222,0.2777777777777778
tend,13.0,16.0,15.0,0.0,0.0,3.0,0.36363636363636365,0.29545454545454547
tender,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
tension,3.0,1.0,1.0,0.0,0.0,-2.0,0.2,0.6
tent,3.0,3.0,4.0,0.0,0.0,0.0,0.3,0.3
tenth,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
tenur,1.0,0.0,4.0,4.168333744956356e-06,0.0,-1.0,0.0,0.2
term,140.0,168.0,165.0,0.0,0.0,28.0,0.35517970401691334,0.2959830866807611
territori,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
terrorist,1.0,1.0,0.0,4.168333744956356e-06,6.225165590401289e-06,0.0,0.5,0.5
tertiari,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
th,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
tharp,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
thereaft,6.0,4.0,3.0,0.0,0.0,-2.0,0.3076923076923077,0.46153846153846156
therebi,0.0,1.0,1.0,0.0,6.225165590401289e-06,1.0,0.5,0.0
therefor,20.0,13.0,11.0,0.0,0.0,-7.0,0.29545454545454547,0.45454545454545453
thin,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
thing,3.0,5.0,1.0,0.0,0.0,2.0,0.5555555555555556,0.3333333333333333
think,2.0,1.0,1.0,0.0,0.0,-1.0,0.25,0.5
third,19.0,19.0,23.0,0.0,0.0,0.0,0.3114754098360656,0.3114754098360656
thirti,0.0,1.0,0.0,0.0,1.6867156457724837e-05,1.0,1.0,0.0
thornton,0.0,1.0,3.0,0.0,6.225165590401289e-06,1.0,0.25,0.0
though,24.0,28.0,12.0,0.0,0.0,4.0,0.4375,0.375
thought,16.0,21.0,30.0,0.0,0.0,5.0,0.31343283582089554,0.23880597014925373
thousand,1.0,1.0,0.0,4.168333744956356e-06,6.225165590401289e-06,0.0,0.5,0.5
threat,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
three,181.0,159.0,191.0,0.0,0.0,-22.0,0.2994350282485876,0.3408662900188324
threshold,0.0,4.0,5.0,0.0,2.4900662361605155e-05,4.0,0.4444444444444444,0.0
throughout,2.0,8.0,5.0,0.0,0.0,6.0,0.5333333333333333,0.13333333333333333
thrown,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
thu,4.0,3.0,4.0,0.0,0.0,-1.0,0.2727272727272727,0.36363636363636365
thursday,1.0,0.0,1.0,4.168333744956356e-06,0.0,-1.0,0.0,0.5
tick,7.0,6.0,7.0,0.0,0.0,-1.0,0.3,0.35
tight,35.0,10.0,18.0,0.0,0.0,-25.0,0.15873015873015872,0.5555555555555556
tighten,25.0,12.0,30.0,0.0,0.0,-13.0,0.1791044776119403,0.373134328358209
tighter,3.0,2.0,0.0,2.084166872478178e-05,1.2450331180802577e-05,-1.0,0.4,0.6
tilli,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
time,134.0,152.0,152.0,0.0,0.0,18.0,0.3470319634703196,0.3059360730593607
timeli,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
timer,0.0,4.0,0.0,0.0,6.746862583089935e-05,4.0,1.0,0.0
tn,3.0,0.0,8.0,2.084166872478178e-05,0.0,-3.0,0.0,0.2727272727272727
tobacco,9.0,8.0,7.0,0.0,0.0,-1.0,0.3333333333333333,0.375
togeth,20.0,22.0,22.0,0.0,0.0,2.0,0.34375,0.3125
toler,0.0,1.0,1.0,0.0,6.225165590401289e-06,1.0,0.5,0.0
took,3.0,5.0,0.0,1.6673334979825424e-05,3.1125827952006445e-05,2.0,0.625,0.375
top,2.0,6.0,4.0,0.0,0.0,4.0,0.5,0.16666666666666666
topic,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
total,32.0,43.0,43.0,0.0,0.0,11.0,0.3644067796610169,0.2711864406779661
touch,5.0,1.0,7.0,0.0,0.0,-4.0,0.07692307692307693,0.38461538461538464
tough,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
tougher,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
toward,18.0,15.0,24.0,0.0,0.0,-3.0,0.2631578947368421,0.3157894736842105
tpi,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
track,1.0,1.0,0.0,4.168333744956356e-06,6.225165590401289e-06,0.0,0.5,0.5
tradabl,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
trade,19.0,12.0,20.0,0.0,0.0,-7.0,0.23529411764705882,0.37254901960784315
tradeabl,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
tradit,2.0,1.0,1.0,0.0,0.0,-1.0,0.25,0.5
train,3.0,1.0,0.0,2.084166872478178e-05,6.225165590401289e-06,-2.0,0.25,0.75
transact,1.0,0.0,0.0,2.258829469616108e-05,0.0,-1.0,0.0,1.0
transfer,1.0,0.0,0.0,2.258829469616108e-05,0.0,-1.0,0.0,1.0
transient,0.0,2.0,0.0,0.0,3.3734312915449675e-05,2.0,1.0,0.0
transit,1.0,2.0,4.0,0.0,0.0,1.0,0.2857142857142857,0.14285714285714285
transitori,2.0,3.0,0.0,1.2505001234869067e-05,1.8675496771203864e-05,1.0,0.6,0.4
translat,2.0,0.0,0.0,3.388244204424162e-05,0.0,-2.0,0.0,1.0
transport,3.0,1.0,7.0,0.0,0.0,-2.0,0.09090909090909091,0.2727272727272727
travel,2.0,1.0,1.0,0.0,0.0,-1.0,0.25,0.5
treasuri,1.0,1.0,0.0,4.168333744956356e-06,6.225165590401289e-06,0.0,0.5,0.5
treat,1.0,0.0,1.0,8.336667489912712e-06,0.0,-1.0,0.0,0.5
treatment,1.0,0.0,3.0,8.336667489912712e-06,0.0,-1.0,0.0,0.25
trend,33.0,34.0,31.0,0.0,0.0,1.0,0.3469387755102041,0.336734693877551
tri,3.0,2.0,1.0,0.0,0.0,-1.0,0.3333333333333333,0.5
trigger,0.0,2.0,0.0,0.0,3.3734312915449675e-05,2.0,1.0,0.0
trim,0.0,1.0,0.0,0.0,1.6867156457724837e-05,1.0,1.0,0.0
trough,1.0,2.0,4.0,0.0,0.0,1.0,0.2857142857142857,0.14285714285714285
true,3.0,3.0,4.0,0.0,0.0,0.0,0.3,0.3
tuition,5.0,4.0,8.0,0.0,0.0,-1.0,0.23529411764705882,0.29411764705882354
turn,25.0,20.0,15.0,0.0,0.0,-5.0,0.3333333333333333,0.4166666666666667
turnaround,1.0,1.0,0.0,8.336667489912712e-06,6.225165590401289e-06,0.0,0.5,0.5
turnov,1.0,0.0,7.0,4.168333744956356e-06,0.0,-1.0,0.0,0.125
tv,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
twelv,86.0,72.0,105.0,0.0,0.0,-14.0,0.2737642585551331,0.3269961977186312
twenti,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
two,46.0,49.0,39.0,0.0,0.0,3.0,0.3656716417910448,0.34328358208955223
type,1.0,0.0,3.0,8.336667489912712e-06,0.0,-1.0,0.0,0.25
typic,9.0,11.0,12.0,0.0,0.0,2.0,0.34375,0.28125
u,7.0,2.0,3.0,0.0,0.0,-5.0,0.16666666666666666,0.5833333333333334
ugh,0.0,1.0,0.0,0.0,1.6867156457724837e-05,1.0,1.0,0.0
uk,25.0,24.0,20.0,0.0,0.0,-1.0,0.34782608695652173,0.36231884057971014
ukrain,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ultim,4.0,1.0,0.0,2.5010002469738135e-05,6.225165590401289e-06,-3.0,0.2,0.8
unabl,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
unaffect,1.0,0.0,0.0,2.258829469616108e-05,0.0,-1.0,0.0,1.0
unalt,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unanticip,1.0,0.0,1.0,8.336667489912712e-06,0.0,-1.0,0.0,0.5
unavail,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
uncertain,15.0,19.0,9.0,0.0,0.0,4.0,0.4418604651162791,0.3488372093023256
uncertainti,19.0,30.0,23.0,0.0,0.0,11.0,0.4166666666666667,0.2638888888888889
unchang,34.0,37.0,34.0,0.0,0.0,3.0,0.3523809523809524,0.3238095238095238
unclear,13.0,10.0,4.0,0.0,0.0,-3.0,0.37037037037037035,0.48148148148148145
uncomfort,1.0,1.0,0.0,4.168333744956356e-06,6.225165590401289e-06,0.0,0.5,0.5
uncontenti,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
underemploy,1.0,0.0,5.0,8.336667489912712e-06,0.0,-1.0,0.0,0.16666666666666666
underestim,0.0,1.0,1.0,0.0,6.225165590401289e-06,1.0,0.5,0.0
undergradu,1.0,0.0,0.0,2.258829469616108e-05,0.0,-1.0,0.0,1.0
underli,35.0,26.0,34.0,0.0,0.0,-9.0,0.2736842105263158,0.3684210526315789
underlin,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
undermin,0.0,1.0,0.0,0.0,1.6867156457724837e-05,1.0,1.0,0.0
underperform,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
underpin,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
underrecord,0.0,1.0,0.0,0.0,1.6867156457724837e-05,1.0,1.0,0.0
underscor,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
undershoot,2.0,1.0,1.0,0.0,0.0,-1.0,0.25,0.5
undershot,1.0,0.0,0.0,2.258829469616108e-05,0.0,-1.0,0.0,1.0
underst,3.0,0.0,4.0,2.084166872478178e-05,0.0,-3.0,0.0,0.42857142857142855
understand,3.0,0.0,3.0,2.084166872478178e-05,0.0,-3.0,0.0,0.5
undertak,2.0,0.0,1.0,1.2505001234869067e-05,0.0,-2.0,0.0,0.6666666666666666
undertaken,1.0,2.0,0.0,4.168333744956356e-06,1.2450331180802577e-05,1.0,0.6666666666666666,0.3333333333333333
underutilis,2.0,1.0,3.0,0.0,0.0,-1.0,0.16666666666666666,0.3333333333333333
underway,1.0,1.0,0.0,8.336667489912712e-06,6.225165590401289e-06,0.0,0.5,0.5
undoubtedli,1.0,0.0,0.0,2.258829469616108e-05,0.0,-1.0,0.0,1.0
unemploy,141.0,146.0,201.0,0.0,0.0,5.0,0.29918032786885246,0.2889344262295082
uner,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unevenli,0.0,1.0,0.0,0.0,1.6867156457724837e-05,1.0,1.0,0.0
unexpect,5.0,2.0,4.0,0.0,0.0,-3.0,0.18181818181818182,0.45454545454545453
unexpectedli,1.0,5.0,5.0,0.0,0.0,4.0,0.45454545454545453,0.09090909090909091
unfavour,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
unfil,1.0,1.0,3.0,0.0,0.0,0.0,0.2,0.2
unhelp,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
uniformli,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
union,3.0,6.0,5.0,0.0,0.0,3.0,0.42857142857142855,0.21428571428571427
unionist,0.0,1.0,0.0,0.0,1.6867156457724837e-05,1.0,1.0,0.0
uniqu,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unit,73.0,43.0,89.0,0.0,0.0,-30.0,0.2097560975609756,0.35609756097560974
univers,4.0,3.0,8.0,0.0,0.0,-1.0,0.2,0.26666666666666666
unless,5.0,3.0,1.0,0.0,0.0,-2.0,0.3333333333333333,0.5555555555555556
unlik,8.0,15.0,9.0,0.0,0.0,7.0,0.46875,0.25
unmeasur,1.0,1.0,0.0,4.168333744956356e-06,6.225165590401289e-06,0.0,0.5,0.5
unobserv,0.0,2.0,0.0,0.0,3.3734312915449675e-05,2.0,1.0,0.0
unproven,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
unrealist,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
unresolv,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unsatisfi,1.0,0.0,0.0,2.258829469616108e-05,0.0,-1.0,0.0,1.0
unskil,3.0,1.0,1.0,0.0,0.0,-2.0,0.2,0.6
unsur,0.0,1.0,0.0,0.0,1.6867156457724837e-05,1.0,1.0,0.0
unsustain,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
unusu,12.0,13.0,20.0,0.0,0.0,1.0,0.28888888888888886,0.26666666666666666
unwelcom,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
unwil,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
unwind,7.0,8.0,8.0,0.0,0.0,1.0,0.34782608695652173,0.30434782608695654
unwis,1.0,2.0,1.0,0.0,0.0,1.0,0.5,0.25
unwound,1.0,1.0,4.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666
up,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
upcom,0.0,1.0,0.0,0.0,1.6867156457724837e-05,1.0,1.0,0.0
updat,1.0,2.0,3.0,0.0,0.0,1.0,0.3333333333333333,0.16666666666666666
upon,3.0,15.0,3.0,0.0,0.0,12.0,0.7142857142857143,0.14285714285714285
upper,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
uprat,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
upsid,21.0,14.0,9.0,0.0,0.0,-7.0,0.3181818181818182,0.4772727272727273
upsw,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
uptick,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
upturn,5.0,0.0,0.0,7.905903143656379e-05,0.0,-5.0,0.0,1.0
upward,37.0,34.0,31.0,0.0,0.0,-3.0,0.3333333333333333,0.3627450980392157
use,22.0,14.0,11.0,0.0,0.0,-8.0,0.2978723404255319,0.46808510638297873
user,1.0,2.0,0.0,4.168333744956356e-06,1.2450331180802577e-05,1.0,0.6666666666666666,0.3333333333333333
usual,17.0,17.0,20.0,0.0,0.0,0.0,0.3148148148148148,0.3148148148148148
util,22.0,17.0,28.0,0.0,0.0,-5.0,0.2537313432835821,0.3283582089552239
utilis,7.0,8.0,13.0,0.0,0.0,1.0,0.2857142857142857,0.25
vacanc,19.0,10.0,35.0,0.0,0.0,-9.0,0.15625,0.296875
valu,9.0,6.0,5.0,0.0,0.0,-3.0,0.3,0.45
valuabl,0.0,1.0,0.0,0.0,1.6867156457724837e-05,1.0,1.0,0.0
valv,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
vari,3.0,1.0,1.0,0.0,0.0,-2.0,0.2,0.6
variabl,5.0,1.0,3.0,0.0,0.0,-4.0,0.1111111111111111,0.5555555555555556
varianc,0.0,1.0,0.0,0.0,1.6867156457724837e-05,1.0,1.0,0.0
variat,0.0,2.0,1.0,0.0,1.2450331180802577e-05,2.0,0.6666666666666666,0.0
varieti,3.0,4.0,0.0,1.6673334979825424e-05,2.4900662361605155e-05,1.0,0.5714285714285714,0.42857142857142855
variou,9.0,7.0,4.0,0.0,0.0,-2.0,0.35,0.45
vast,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
vat,9.0,25.0,3.0,0.0,0.0,16.0,0.6756756756756757,0.24324324324324326
vehicl,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
venezuela,0.0,2.0,0.0,0.0,3.3734312915449675e-05,2.0,1.0,0.0
versa,0.0,1.0,0.0,0.0,1.6867156457724837e-05,1.0,1.0,0.0
via,6.0,8.0,15.0,0.0,0.0,2.0,0.27586206896551724,0.20689655172413793
vice,0.0,1.0,0.0,0.0,1.6867156457724837e-05,1.0,1.0,0.0
view,22.0,22.0,22.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
vintag,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
virtual,1.0,1.0,0.0,8.336667489912712e-06,6.225165590401289e-06,0.0,0.5,0.5
visibl,0.0,1.0,0.0,0.0,1.6867156457724837e-05,1.0,1.0,0.0
visit,1.0,0.0,1.0,4.168333744956356e-06,0.0,-1.0,0.0,0.5
visual,1.0,0.0,1.0,4.168333744956356e-06,0.0,-1.0,0.0,0.5
vocalink,0.0,1.0,0.0,0.0,1.6867156457724837e-05,1.0,1.0,0.0
volatil,40.0,29.0,31.0,0.0,0.0,-11.0,0.29,0.4
volum,1.0,0.0,5.0,4.168333744956356e-06,0.0,-1.0,0.0,0.16666666666666666
voluntari,1.0,0.0,4.0,4.168333744956356e-06,0.0,-1.0,0.0,0.2
vote,1.0,1.0,4.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666
vulner,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
wage,140.0,181.0,181.0,0.0,0.0,41.0,0.3605577689243028,0.2788844621513944
wait,2.0,0.0,0.0,3.388244204424162e-05,0.0,-2.0,0.0,1.0
wake,1.0,0.0,1.0,4.168333744956356e-06,0.0,-1.0,0.0,0.5
wale,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
wane,1.0,2.0,5.0,0.0,0.0,1.0,0.25,0.125
want,4.0,3.0,4.0,0.0,0.0,-1.0,0.2727272727272727,0.36363636363636365
war,0.0,2.0,1.0,0.0,1.2450331180802577e-05,2.0,0.6666666666666666,0.0
wari,0.0,1.0,0.0,0.0,1.6867156457724837e-05,1.0,1.0,0.0
warrant,3.0,1.0,1.0,0.0,0.0,-2.0,0.2,0.6
watch,1.0,0.0,1.0,4.168333744956356e-06,0.0,-1.0,0.0,0.5
water,1.0,0.0,5.0,8.336667489912712e-06,0.0,-1.0,0.0,0.16666666666666666
way,7.0,11.0,8.0,0.0,0.0,4.0,0.4230769230769231,0.2692307692307692
weak,64.0,76.0,102.0,0.0,0.0,12.0,0.3140495867768595,0.2644628099173554
weaken,31.0,23.0,9.0,0.0,0.0,-8.0,0.36507936507936506,0.49206349206349204
weaker,38.0,32.0,42.0,0.0,0.0,-6.0,0.2857142857142857,0.3392857142857143
weakest,0.0,2.0,0.0,0.0,3.3734312915449675e-05,2.0,1.0,0.0
wealth,1.0,1.0,0.0,8.336667489912712e-06,6.225165590401289e-06,0.0,0.5,0.5
wear,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weather,7.0,5.0,4.0,0.0,0.0,-2.0,0.3125,0.4375
wedg,4.0,2.0,5.0,0.0,0.0,-2.0,0.18181818181818182,0.36363636363636365
week,7.0,2.0,5.0,0.0,0.0,-5.0,0.14285714285714285,0.5
weekli,31.0,28.0,20.0,0.0,0.0,-3.0,0.35443037974683544,0.3924050632911392
weigh,1.0,2.0,4.0,0.0,0.0,1.0,0.2857142857142857,0.14285714285714285
weight,26.0,18.0,16.0,0.0,0.0,-8.0,0.3,0.43333333333333335
welcom,1.0,0.0,0.0,2.258829469616108e-05,0.0,-1.0,0.0,1.0
well,36.0,23.0,24.0,0.0,0.0,-13.0,0.27710843373493976,0.43373493975903615
went,0.0,1.0,0.0,0.0,1.6867156457724837e-05,1.0,1.0,0.0
wet,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
whatev,1.0,0.0,0.0,1.129414734808054e-05,0.0,-1.0,0.0,1.0
wherea,5.0,3.0,4.0,0.0,0.0,-2.0,0.25,0.4166666666666667
whether,32.0,21.0,16.0,0.0,0.0,-11.0,0.30434782608695654,0.463768115942029
whole,60.0,42.0,45.0,0.0,0.0,-18.0,0.2857142857142857,0.40816326530612246
wholesal,16.0,12.0,4.0,0.0,0.0,-4.0,0.375,0.5
wholli,0.0,3.0,0.0,0.0,5.06014693731745e-05,3.0,1.0,0.0
whose,1.0,3.0,4.0,0.0,0.0,2.0,0.375,0.125
