,negative count,postive count,neutral count,negative count idf,postive count idf,p/n difference,p percentage,n percentage
increas,271.0,352.0,272.0,0.0,0.0,81.0,0.39329608938547483,0.3027932960893855
increasingli,3.0,5.0,2.0,0.0,0.0,2.0,0.5,0.3
increment,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
inde,9.0,13.0,10.0,0.0,0.0,4.0,0.40625,0.28125
indebt,2.0,2.0,3.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857
indebted,1.0,1.0,0.0,6.2831391941654625e-06,4.672094960352381e-06,0.0,0.5,0.5
indefinit,2.0,0.0,2.0,9.424708791248192e-06,0.0,-2.0,0.0,0.5
independ,1.0,2.0,5.0,0.0,0.0,1.0,0.25,0.125
index,110.0,80.0,94.0,0.0,0.0,-30.0,0.28169014084507044,0.3873239436619718
indic,268.0,301.0,287.0,0.0,0.0,33.0,0.3516355140186916,0.3130841121495327
indictor,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
indirect,3.0,0.0,2.0,1.2566278388330925e-05,0.0,-3.0,0.0,0.6
indirectli,1.0,0.0,0.0,1.70242365917242e-05,0.0,-1.0,0.0,1.0
individu,14.0,24.0,15.0,0.0,0.0,10.0,0.4528301886792453,0.2641509433962264
induc,3.0,1.0,3.0,0.0,0.0,-2.0,0.14285714285714285,0.42857142857142855
industri,62.0,48.0,50.0,0.0,0.0,-14.0,0.3,0.3875
ine,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
infer,2.0,5.0,2.0,0.0,0.0,3.0,0.5555555555555556,0.2222222222222222
inflat,173.0,199.0,167.0,0.0,0.0,26.0,0.3692022263450835,0.3209647495361781
inflationari,6.0,7.0,8.0,0.0,0.0,1.0,0.3333333333333333,0.2857142857142857
inflow,1.0,0.0,2.0,6.2831391941654625e-06,0.0,-1.0,0.0,0.3333333333333333
influenc,14.0,20.0,12.0,0.0,0.0,6.0,0.43478260869565216,0.30434782608695654
inform,32.0,40.0,20.0,0.0,0.0,8.0,0.43478260869565216,0.34782608695652173
infrastructur,1.0,0.0,2.0,3.1415695970827313e-06,0.0,-1.0,0.0,0.3333333333333333
inher,1.0,0.0,2.0,3.1415695970827313e-06,0.0,-1.0,0.0,0.3333333333333333
inhibit,1.0,0.0,2.0,3.1415695970827313e-06,0.0,-1.0,0.0,0.3333333333333333
initi,19.0,23.0,27.0,0.0,0.0,4.0,0.3333333333333333,0.2753623188405797
inject,1.0,2.0,0.0,3.1415695970827313e-06,9.344189920704762e-06,1.0,0.6666666666666666,0.3333333333333333
inland,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
input,1.0,1.0,0.0,3.1415695970827313e-06,4.672094960352381e-06,0.0,0.5,0.5
inquiri,2.0,2.0,0.0,9.424708791248192e-06,9.344189920704762e-06,0.0,0.5,0.5
insecur,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
insensit,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
insid,1.0,1.0,0.0,3.1415695970827313e-06,4.672094960352381e-06,0.0,0.5,0.5
insight,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
insolv,0.0,1.0,2.0,0.0,4.672094960352381e-06,1.0,0.3333333333333333,0.0
instabl,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
instal,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
instanc,6.0,3.0,5.0,0.0,0.0,-3.0,0.21428571428571427,0.42857142857142855
instant,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
instead,4.0,3.0,3.0,0.0,0.0,-1.0,0.3,0.4
institut,55.0,52.0,20.0,0.0,0.0,-3.0,0.4094488188976378,0.4330708661417323
instruct,3.0,2.0,12.0,0.0,0.0,-1.0,0.11764705882352941,0.17647058823529413
instrument,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
insuffici,2.0,0.0,0.0,2.5536354887586302e-05,0.0,-2.0,0.0,1.0
insur,3.0,10.0,5.0,0.0,0.0,7.0,0.5555555555555556,0.16666666666666666
intact,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
intellectu,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
intellig,8.0,1.0,22.0,0.0,0.0,-7.0,0.03225806451612903,0.25806451612903225
intend,1.0,0.0,2.0,6.2831391941654625e-06,0.0,-1.0,0.0,0.3333333333333333
intens,4.0,4.0,2.0,0.0,0.0,0.0,0.4,0.4
intensif,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
intensifi,3.0,0.0,3.0,1.5707847985413656e-05,0.0,-3.0,0.0,0.5
intent,35.0,35.0,53.0,0.0,0.0,0.0,0.2845528455284553,0.2845528455284553
interbank,2.0,9.0,0.0,9.424708791248192e-06,4.2048854643171427e-05,7.0,0.8181818181818182,0.18181818181818182
interconnected,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
interest,82.0,71.0,43.0,0.0,0.0,-11.0,0.3622448979591837,0.41836734693877553
interim,0.0,1.0,2.0,0.0,4.672094960352381e-06,1.0,0.3333333333333333,0.0
intermedi,5.0,12.0,7.0,0.0,0.0,7.0,0.5,0.20833333333333334
intermediari,2.0,10.0,3.0,0.0,0.0,8.0,0.6666666666666666,0.13333333333333333
intern,9.0,10.0,17.0,0.0,0.0,1.0,0.2777777777777778,0.25
internalis,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
internet,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
interpret,9.0,27.0,7.0,0.0,0.0,18.0,0.627906976744186,0.20930232558139536
interrupt,1.0,2.0,2.0,0.0,0.0,1.0,0.4,0.2
intervent,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
interview,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
intra,2.0,3.0,0.0,9.424708791248192e-06,1.4016284881057144e-05,1.0,0.6,0.4
intraregion,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
introduc,1.0,2.0,5.0,0.0,0.0,1.0,0.25,0.125
introduct,5.0,5.0,8.0,0.0,0.0,0.0,0.2777777777777778,0.2777777777777778
inventori,19.0,23.0,8.0,0.0,0.0,4.0,0.46,0.38
invest,268.0,295.0,350.0,0.0,0.0,27.0,0.3231106243154436,0.29353778751369114
investig,0.0,1.0,2.0,0.0,4.672094960352381e-06,1.0,0.3333333333333333,0.0
investm,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
investor,5.0,11.0,3.0,0.0,0.0,6.0,0.5789473684210527,0.2631578947368421
involuntari,5.0,1.0,0.0,2.1990987179579117e-05,4.672094960352381e-06,-4.0,0.16666666666666666,0.8333333333333334
involv,3.0,4.0,0.0,1.2566278388330925e-05,1.8688379841409524e-05,1.0,0.5714285714285714,0.42857142857142855
ioreal,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ip,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
ipo,2.0,0.0,0.0,2.5536354887586302e-05,0.0,-2.0,0.0,1.0
ipso,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
iraq,0.0,10.0,0.0,0.0,0.00012659094049341003,10.0,1.0,0.0
ireland,0.0,2.0,0.0,0.0,2.531818809868201e-05,2.0,1.0,0.0
isol,1.0,1.0,2.0,0.0,0.0,0.0,0.25,0.25
ispend,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
issu,3.0,8.0,12.0,0.0,0.0,5.0,0.34782608695652173,0.13043478260869565
issuanc,3.0,20.0,8.0,0.0,0.0,17.0,0.6451612903225806,0.0967741935483871
issuer,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
itali,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
item,2.0,7.0,7.0,0.0,0.0,5.0,0.4375,0.125
januari,77.0,60.0,63.0,0.0,0.0,-17.0,0.3,0.385
japan,6.0,1.0,2.0,0.0,0.0,-5.0,0.1111111111111111,0.6666666666666666
japanes,1.0,0.0,0.0,1.70242365917242e-05,0.0,-1.0,0.0,1.0
jcc,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
jeopard,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
job,7.0,3.0,3.0,0.0,0.0,-4.0,0.23076923076923078,0.5384615384615384
join,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
joint,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
jone,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
journey,1.0,0.0,2.0,3.1415695970827313e-06,0.0,-1.0,0.0,0.3333333333333333
jubile,9.0,11.0,3.0,0.0,0.0,2.0,0.4782608695652174,0.391304347826087
judg,26.0,19.0,30.0,0.0,0.0,-7.0,0.25333333333333335,0.3466666666666667
judgement,5.0,2.0,12.0,0.0,0.0,-3.0,0.10526315789473684,0.2631578947368421
judgment,4.0,2.0,2.0,0.0,0.0,-2.0,0.25,0.5
juli,52.0,54.0,73.0,0.0,0.0,2.0,0.3016759776536313,0.2905027932960894
jump,1.0,1.0,0.0,6.2831391941654625e-06,4.672094960352381e-06,0.0,0.5,0.5
junctur,1.0,0.0,3.0,6.2831391941654625e-06,0.0,-1.0,0.0,0.25
june,50.0,50.0,66.0,0.0,0.0,0.0,0.30120481927710846,0.30120481927710846
justifi,1.0,1.0,0.0,3.1415695970827313e-06,4.672094960352381e-06,0.0,0.5,0.5
juxtapos,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
katrina,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
keel,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
keen,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
keep,1.0,0.0,2.0,3.1415695970827313e-06,0.0,-1.0,0.0,0.3333333333333333
key,11.0,17.0,7.0,0.0,0.0,6.0,0.4857142857142857,0.3142857142857143
kind,1.0,0.0,5.0,3.1415695970827313e-06,0.0,-1.0,0.0,0.16666666666666666
king,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
kingdom,36.0,41.0,56.0,0.0,0.0,5.0,0.3082706766917293,0.2706766917293233
kitchen,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
know,2.0,8.0,0.0,9.424708791248192e-06,3.737675968281905e-05,6.0,0.8,0.2
known,1.0,3.0,2.0,0.0,0.0,2.0,0.5,0.16666666666666666
kong,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
kpmg,1.0,4.0,0.0,3.1415695970827313e-06,1.8688379841409524e-05,3.0,0.8,0.2
l,0.0,1.0,3.0,0.0,4.672094960352381e-06,1.0,0.25,0.0
labour,22.0,15.0,23.0,0.0,0.0,-7.0,0.25,0.36666666666666664
lack,0.0,7.0,3.0,0.0,3.270466472246667e-05,7.0,0.7,0.0
lacklustr,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ladder,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
lag,11.0,6.0,8.0,0.0,0.0,-5.0,0.24,0.44
lain,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
land,3.0,1.0,3.0,0.0,0.0,-2.0,0.14285714285714285,0.42857142857142855
landlord,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
larg,56.0,67.0,83.0,0.0,0.0,11.0,0.32524271844660196,0.27184466019417475
larger,23.0,21.0,25.0,0.0,0.0,-2.0,0.30434782608695654,0.3333333333333333
largest,16.0,7.0,18.0,0.0,0.0,-9.0,0.17073170731707318,0.3902439024390244
last,34.0,30.0,23.0,0.0,0.0,-4.0,0.3448275862068966,0.39080459770114945
late,11.0,12.0,12.0,0.0,0.0,1.0,0.34285714285714286,0.3142857142857143
later,9.0,6.0,7.0,0.0,0.0,-3.0,0.2727272727272727,0.4090909090909091
latest,110.0,104.0,88.0,0.0,0.0,-6.0,0.3443708609271523,0.36423841059602646
latter,10.0,9.0,12.0,0.0,0.0,-1.0,0.2903225806451613,0.3225806451612903
launch,1.0,1.0,0.0,3.1415695970827313e-06,4.672094960352381e-06,0.0,0.5,0.5
lay,1.0,0.0,2.0,3.1415695970827313e-06,0.0,-1.0,0.0,0.3333333333333333
le,86.0,89.0,75.0,0.0,0.0,3.0,0.356,0.344
lea,0.0,2.0,2.0,0.0,9.344189920704762e-06,2.0,0.5,0.0
lead,26.0,13.0,13.0,0.0,0.0,-13.0,0.25,0.5
learn,1.0,0.0,0.0,1.70242365917242e-05,0.0,-1.0,0.0,1.0
least,12.0,14.0,18.0,0.0,0.0,2.0,0.3181818181818182,0.2727272727272727
leav,5.0,5.0,10.0,0.0,0.0,0.0,0.25,0.25
led,12.0,9.0,15.0,0.0,0.0,-3.0,0.25,0.3333333333333333
left,11.0,7.0,2.0,0.0,0.0,-4.0,0.35,0.55
legaci,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
lehman,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
leisur,7.0,0.0,0.0,8.5121182958621e-05,0.0,-7.0,0.0,1.0
lend,109.0,138.0,166.0,0.0,0.0,29.0,0.3341404358353511,0.2639225181598063
lender,40.0,35.0,60.0,0.0,0.0,-5.0,0.25925925925925924,0.2962962962962963
length,1.0,1.0,2.0,0.0,0.0,0.0,0.25,0.25
lengthen,0.0,1.0,2.0,0.0,4.672094960352381e-06,1.0,0.3333333333333333,0.0
lent,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
lessen,1.0,3.0,0.0,3.1415695970827313e-06,1.4016284881057144e-05,2.0,0.75,0.25
lesser,1.0,1.0,2.0,0.0,0.0,0.0,0.25,0.25
lesson,1.0,0.0,0.0,1.70242365917242e-05,0.0,-1.0,0.0,1.0
let,10.0,6.0,2.0,0.0,0.0,-4.0,0.3333333333333333,0.5555555555555556
letter,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
level,208.0,180.0,169.0,0.0,0.0,-28.0,0.3231597845601436,0.3734290843806104
leverag,2.0,0.0,0.0,2.5536354887586302e-05,0.0,-2.0,0.0,1.0
levi,1.0,0.0,0.0,1.70242365917242e-05,0.0,-1.0,0.0,1.0
lf,1.0,0.0,0.0,1.70242365917242e-05,0.0,-1.0,0.0,1.0
liabil,1.0,1.0,8.0,0.0,0.0,0.0,0.1,0.1
liaison,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
liberalis,1.0,1.0,2.0,0.0,0.0,0.0,0.25,0.25
libor,1.0,1.0,2.0,0.0,0.0,0.0,0.25,0.25
lie,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
life,1.0,1.0,3.0,0.0,0.0,0.0,0.2,0.2
lift,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
light,13.0,3.0,7.0,0.0,0.0,-10.0,0.13043478260869565,0.5652173913043478
lighter,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
like,151.0,172.0,171.0,0.0,0.0,21.0,0.3481781376518219,0.305668016194332
likelihood,2.0,5.0,5.0,0.0,0.0,3.0,0.4166666666666667,0.16666666666666666
limit,16.0,15.0,20.0,0.0,0.0,-1.0,0.29411764705882354,0.3137254901960784
line,50.0,42.0,48.0,0.0,0.0,-8.0,0.3,0.35714285714285715
link,11.0,7.0,10.0,0.0,0.0,-4.0,0.25,0.39285714285714285
linkag,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
liquid,9.0,4.0,12.0,0.0,0.0,-5.0,0.16,0.36
list,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
littl,126.0,130.0,139.0,0.0,0.0,4.0,0.3291139240506329,0.3189873417721519
live,1.0,1.0,7.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111
livestock,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
lloyd,1.0,0.0,3.0,3.1415695970827313e-06,0.0,-1.0,0.0,0.25
load,2.0,0.0,2.0,9.424708791248192e-06,0.0,-2.0,0.0,0.5
loan,48.0,34.0,91.0,0.0,0.0,-14.0,0.19653179190751446,0.2774566473988439
local,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
localis,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
locat,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
lockdown,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
logist,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
london,9.0,9.0,5.0,0.0,0.0,0.0,0.391304347826087,0.391304347826087
long,25.0,33.0,36.0,0.0,0.0,8.0,0.35106382978723405,0.26595744680851063
longer,22.0,20.0,20.0,0.0,0.0,-2.0,0.3225806451612903,0.3548387096774194
longest,1.0,2.0,0.0,3.1415695970827313e-06,9.344189920704762e-06,1.0,0.6666666666666666,0.3333333333333333
loo,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
look,59.0,50.0,30.0,0.0,0.0,-9.0,0.3597122302158273,0.4244604316546763
loosen,5.0,4.0,8.0,0.0,0.0,-1.0,0.23529411764705882,0.29411764705882354
lose,1.0,0.0,2.0,6.2831391941654625e-06,0.0,-1.0,0.0,0.3333333333333333
loss,3.0,5.0,3.0,0.0,0.0,2.0,0.45454545454545453,0.2727272727272727
lost,1.0,0.0,3.0,6.2831391941654625e-06,0.0,-1.0,0.0,0.25
lot,1.0,1.0,2.0,0.0,0.0,0.0,0.25,0.25
low,46.0,37.0,31.0,0.0,0.0,-9.0,0.32456140350877194,0.40350877192982454
lower,97.0,85.0,98.0,0.0,0.0,-12.0,0.30357142857142855,0.3464285714285714
lowest,33.0,13.0,23.0,0.0,0.0,-20.0,0.18840579710144928,0.4782608695652174
ltro,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
ltv,5.0,0.0,12.0,2.1990987179579117e-05,0.0,-5.0,0.0,0.29411764705882354
lull,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
lumpi,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
lynch,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
machineri,3.0,0.0,7.0,1.2566278388330925e-05,0.0,-3.0,0.0,0.3
macroeconom,5.0,1.0,10.0,0.0,0.0,-4.0,0.0625,0.3125
made,32.0,28.0,33.0,0.0,0.0,-4.0,0.3010752688172043,0.34408602150537637
magnitud,3.0,2.0,0.0,1.2566278388330925e-05,9.344189920704762e-06,-1.0,0.4,0.6
main,16.0,19.0,25.0,0.0,0.0,3.0,0.31666666666666665,0.26666666666666666
mainli,6.0,11.0,5.0,0.0,0.0,5.0,0.5,0.2727272727272727
maintain,8.0,8.0,17.0,0.0,0.0,0.0,0.24242424242424243,0.24242424242424243
mainten,2.0,1.0,2.0,0.0,0.0,-1.0,0.2,0.4
major,28.0,35.0,45.0,0.0,0.0,7.0,0.32407407407407407,0.25925925925925924
make,23.0,21.0,28.0,0.0,0.0,-2.0,0.2916666666666667,0.3194444444444444
maker,3.0,0.0,17.0,1.5707847985413656e-05,0.0,-3.0,0.0,0.15
manag,7.0,4.0,0.0,3.141569597082731e-05,1.8688379841409524e-05,-3.0,0.36363636363636365,0.6363636363636364
mani,20.0,10.0,17.0,0.0,0.0,-10.0,0.2127659574468085,0.425531914893617
manifest,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
manufactur,192.0,166.0,162.0,0.0,0.0,-26.0,0.3192307692307692,0.36923076923076925
map,0.0,2.0,0.0,0.0,2.531818809868201e-05,2.0,1.0,0.0
march,48.0,51.0,51.0,0.0,0.0,3.0,0.34,0.32
margin,15.0,17.0,25.0,0.0,0.0,2.0,0.2982456140350877,0.2631578947368421
mark,28.0,27.0,18.0,0.0,0.0,-1.0,0.3698630136986301,0.3835616438356164
markdown,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
markedli,9.0,6.0,18.0,0.0,0.0,-3.0,0.18181818181818182,0.2727272727272727
market,212.0,211.0,214.0,0.0,0.0,-1.0,0.33124018838304553,0.3328100470957614
markit,46.0,26.0,41.0,0.0,0.0,-20.0,0.23008849557522124,0.40707964601769914
mask,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
massiv,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
match,3.0,6.0,2.0,0.0,0.0,3.0,0.5454545454545454,0.2727272727272727
materi,25.0,22.0,35.0,0.0,0.0,-3.0,0.2682926829268293,0.3048780487804878
materialis,2.0,3.0,0.0,9.424708791248192e-06,1.4016284881057144e-05,1.0,0.6,0.4
matter,1.0,1.0,0.0,6.2831391941654625e-06,4.672094960352381e-06,0.0,0.5,0.5
matur,9.0,9.0,10.0,0.0,0.0,0.0,0.32142857142857145,0.32142857142857145
maximis,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
maximum,1.0,1.0,2.0,0.0,0.0,0.0,0.25,0.25
may,104.0,96.0,128.0,0.0,0.0,-8.0,0.2926829268292683,0.3170731707317073
mean,6.0,10.0,3.0,0.0,0.0,4.0,0.5263157894736842,0.3157894736842105
meaning,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
meant,12.0,10.0,17.0,0.0,0.0,-2.0,0.2564102564102564,0.3076923076923077
meantim,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
meanwhil,5.0,0.0,3.0,2.1990987179579117e-05,0.0,-5.0,0.0,0.625
measur,110.0,98.0,70.0,0.0,0.0,-12.0,0.35251798561151076,0.39568345323741005
mechan,1.0,10.0,2.0,0.0,0.0,9.0,0.7692307692307693,0.07692307692307693
median,1.0,1.0,2.0,0.0,0.0,0.0,0.25,0.25
medium,24.0,24.0,15.0,0.0,0.0,0.0,0.38095238095238093,0.38095238095238093
meet,40.0,43.0,18.0,0.0,0.0,3.0,0.42574257425742573,0.39603960396039606
member,34.0,7.0,12.0,0.0,0.0,-27.0,0.1320754716981132,0.6415094339622641
membership,2.0,0.0,0.0,2.5536354887586302e-05,0.0,-2.0,0.0,1.0
mention,1.0,0.0,2.0,3.1415695970827313e-06,0.0,-1.0,0.0,0.3333333333333333
merger,5.0,1.0,0.0,2.1990987179579117e-05,4.672094960352381e-06,-4.0,0.16666666666666666,0.8333333333333334
merril,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
messag,1.0,2.0,3.0,0.0,0.0,1.0,0.3333333333333333,0.16666666666666666
met,3.0,2.0,0.0,1.2566278388330925e-05,9.344189920704762e-06,-1.0,0.4,0.6
metal,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
method,1.0,1.0,2.0,0.0,0.0,0.0,0.25,0.25
methodolog,1.0,1.0,0.0,6.2831391941654625e-06,4.672094960352381e-06,0.0,0.5,0.5
mew,1.0,2.0,0.0,6.2831391941654625e-06,9.344189920704762e-06,1.0,0.6666666666666666,0.3333333333333333
mex,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
mi,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
microeconom,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
microprudenti,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
mid,11.0,7.0,13.0,0.0,0.0,-4.0,0.22580645161290322,0.3548387096774194
middl,4.0,10.0,18.0,0.0,0.0,6.0,0.3125,0.125
might,249.0,245.0,171.0,0.0,0.0,-4.0,0.3684210526315789,0.3744360902255639
migrant,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
mild,2.0,4.0,0.0,9.424708791248192e-06,1.8688379841409524e-05,2.0,0.6666666666666666,0.3333333333333333
mildli,1.0,3.0,2.0,0.0,0.0,2.0,0.5,0.16666666666666666
militari,0.0,1.0,2.0,0.0,4.672094960352381e-06,1.0,0.3333333333333333,0.0
millennium,16.0,2.0,0.0,7.539767032998554e-05,9.344189920704762e-06,-14.0,0.1111111111111111,0.8888888888888888
million,1.0,1.0,2.0,0.0,0.0,0.0,0.25,0.25
mine,3.0,0.0,2.0,1.5707847985413656e-05,0.0,-3.0,0.0,0.6
minim,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
minimum,1.0,0.0,2.0,3.1415695970827313e-06,0.0,-1.0,0.0,0.3333333333333333
minor,2.0,2.0,3.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857
minu,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
minut,0.0,5.0,0.0,0.0,6.329547024670502e-05,5.0,1.0,0.0
mirror,1.0,1.0,0.0,6.2831391941654625e-06,4.672094960352381e-06,0.0,0.5,0.5
mislead,3.0,2.0,0.0,1.5707847985413656e-05,9.344189920704762e-06,-1.0,0.4,0.6
mismatch,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
mismeasur,1.0,0.0,0.0,1.70242365917242e-05,0.0,-1.0,0.0,1.0
mispercept,1.0,0.0,0.0,1.70242365917242e-05,0.0,-1.0,0.0,1.0
miss,0.0,2.0,0.0,0.0,2.531818809868201e-05,2.0,1.0,0.0
mistak,1.0,0.0,0.0,1.70242365917242e-05,0.0,-1.0,0.0,1.0
mistaken,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
mitig,1.0,4.0,2.0,0.0,0.0,3.0,0.5714285714285714,0.14285714285714285
mix,40.0,26.0,30.0,0.0,0.0,-14.0,0.2708333333333333,0.4166666666666667
mlex,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
mlx,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
mmr,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
mo,0.0,1.0,2.0,0.0,4.672094960352381e-06,1.0,0.3333333333333333,0.0
mobil,2.0,0.0,0.0,2.5536354887586302e-05,0.0,-2.0,0.0,1.0
model,5.0,3.0,3.0,0.0,0.0,-2.0,0.2727272727272727,0.45454545454545453
moder,31.0,24.0,27.0,0.0,0.0,-7.0,0.2926829268292683,0.3780487804878049
modest,25.0,32.0,25.0,0.0,0.0,7.0,0.3902439024390244,0.3048780487804878
modestli,5.0,6.0,12.0,0.0,0.0,1.0,0.2608695652173913,0.21739130434782608
modifi,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
moment,1.0,1.0,2.0,0.0,0.0,0.0,0.25,0.25
momentum,7.0,8.0,17.0,0.0,0.0,1.0,0.25,0.21875
mone,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
monetari,34.0,36.0,23.0,0.0,0.0,2.0,0.3870967741935484,0.3655913978494624
money,85.0,121.0,84.0,0.0,0.0,36.0,0.41724137931034483,0.29310344827586204
monitor,4.0,5.0,5.0,0.0,0.0,1.0,0.35714285714285715,0.2857142857142857
month,305.0,287.0,295.0,0.0,0.0,-18.0,0.32356257046223225,0.3438556933483653
monthli,36.0,42.0,41.0,0.0,0.0,6.0,0.35294117647058826,0.3025210084033613
moreov,18.0,22.0,20.0,0.0,0.0,4.0,0.36666666666666664,0.3
mori,7.0,0.0,13.0,3.141569597082731e-05,0.0,-7.0,0.0,0.35
